model,category,part_number,normalized_part_number,description
QL-600,Integrated Amplifier,E21-007-0,E21-007,Fuse 0.5A
QL-600A,Integrated Amplifier,E21-007-0,E21-007,Fuse 0.5A - FVW
SA-500,Integrated Amplifier,E21-007-O,E21-007,Fuse 0.5A
SD-1000,Other,E21-007-O,E21-007,Fuse 0.5A
SD-1100,Other,E21-007-0,E21-007,Fuse 0.5A
SX-440,Receiver,E21-007-0,E21-007,Fuse 0.5A
QA-800,Integrated Amplifier,E21-012-0,E21-012,Fuse 1.5A
QA-800A,Integrated Amplifier,E21-012-0,E21-012,Fuse 1.5A
QX-8000,Receiver,E21-012-0,E21-012,Fuse l.5A
SA-1000,Integrated Amplifier,E21-012-O,E21-012,1.5A fuse (FVW model)
SA-900,Integrated Amplifier,E21-012-0,E21-012,Fuse 1.5A
SX-1000TD,Receiver,E21-012-0,E21-012,1.5A Fuse
SX-1000TW,Receiver,E21-012-0,E21-012,1.5A Fuse
SX-1500T,Receiver,E21-012-0,E21-012,1.5A Fuse
SX-1500TD,Receiver,E21-012-0,E21-012,Fuse 1.5A
SX-2500,Receiver,E21-012-O,E21-012,Fuse 1.5A
SX-6000,Receiver,E21-012-0,E21-012,Fuse 1.5A
SX-727,Receiver,E21-012-0,E21-012,"Fuse 1.5A (FVZW, FW)"
SX-828,Receiver,E21-012-0,E21-012,Fuse 3A (FVZW)
SX-828,Receiver,E21-012-0,E21-012,Fuse 3A (FW)
SX-9000,Receiver,E21-012-0,E21-012,Fuse l.5A
QM-800,Amplifier,E21-014-0,E21-014,Fuse 4A
QM-800A,Amplifier,E21-014-0,E21-014,Fuse 4A
QC-800,Pre-Amplifier,E21-016-0,E21-016,Fuse 0.2A
QC-800A,Pre-Amplifier,E21-016-0,E21-016,Fuse 0.2A
SR-202W,Reverb,E21-016-0,E21-016,Fuse 0.2A
QC-800,Pre-Amplifier,E21-017-0,E21-017,Fuse 0.3A
QC-800A,Pre-Amplifier,E21-017-0,E21-017,Fuse 0.3A
SX-727,Receiver,E21-019-A,E21-019,Fuse 0.5A for protection
SX-828,Receiver,E21-019-A,E21-019,Fuse 0.5A for protection
QA-800,Integrated Amplifier,E21-020-0,E21-020,Fuse 1A for protection
QA-800A,Integrated Amplifier,E21-020-0,E21-020,Fuse 1A for protection
QC-800,Pre-Amplifier,E21-020-0,E21-020,Fuse for protection (1A)
QC-800A,Pre-Amplifier,E21-020-0,E21-020,Fuse 1A for protection
QM-800,Amplifier,E21-020-0,E21-020,Fuse 1A for protection
QM-800A,Amplifier,E21-020-0,E21-020,Fuse 1A for protection
QX-4000,Receiver,E21-020-0,E21-020,Fuse 1A for protection
QX-646,Receiver,E21-020-0,E21-020,Fuse 1A (Protection - FW model)
SA-1000,Integrated Amplifier,E21-020-O,E21-020,Fuse 1A (FVW model)
SA-500A,Integrated Amplifier,E21-020-0,E21-020,Fuse 1A for Protection (FV)
SA-500A,Integrated Amplifier,E21-020-O,E21-020,Fuse 1A for Protection (KC)
SA-600,Integrated Amplifier,E21-020-0,E21-020,1A fuse (with lead wire - FVW)
SA-600,Integrated Amplifier,E21-020-O,E21-020,1A fuse (with the lead wire - KCW)
SA-800,Integrated Amplifier,E21-020-0,E21-020,"Fuse 1A, for protection"
QX-8000A,Receiver,E21-021-0,E21-021,Fuse 3A
SA-1000,Integrated Amplifier,E21-021-O,E21-021,3A fuse (KUW model)
SA-8100,Integrated Amplifier,E21-021 -0,E21-021 ,Fuse 3A
SX-727,Receiver,E21-021-0,E21-021,Fuse 3A
SX-828,Receiver,E21-021-0,E21-021,Fuse 3A (KUW)
TX-7100,Tuner,E21-021-0,E21-021,Fuse 3A (protection - KUW model)
TX-8100,Tuner,E21-021-0,E21-021,Fuse 3A (Protection - KUW model)
TX-9100,Tuner,E21-021-0,E21-021,Fuse 3A (protection) (KUW model)
QX-4000,Receiver,E21-022-0,E21-022,Fuse 3A for protection
QX-646,Receiver,E21-022-0,E21-022,Fuse 3A (Protection - FW model)
QX-8000,Receiver,E21-022-0,E21-022,Fuse 3A
SX-424,Receiver,E21-022-0,E21-022,Fuse 3A for protection
SX-525,Receiver,E21-022-0,E21-022,Fuse 3A for protection
SX-727,Receiver,E21-022-0,E21-022,Fuse 3A for protection
SX-828,Receiver,E21-022-A,E21-022,Fuse 3A for protection
QL-600,Integrated Amplifier,E21-026-0,E21-026,Fuse 2A for Protection
SA-500A,Integrated Amplifier,E21-026-0,E21-026,Fuse 2A for Protection (FV)
SA-500A,Integrated Amplifier,E21-026-O,E21-026,Fuse 2A for Protection (KC)
SA-600,Integrated Amplifier,E21-026-O,E21-026,2A fuse (with the lead wire - KCW)
SX-525,Receiver,E21-026-0,E21-026,Fuse 2A for protection
QL-600A,Integrated Amplifier,E21-027-0,E21-027,Fuse 2A for protection (KLW)
QX-646,Receiver,E21-027-0,E21-027,Fuse 2A (AC power - KUW model)
SA-600,Integrated Amplifier,E21-027-0,E21-027,2A fuse for UL (KUW)
SA-7100,Integrated Amplifier,E21-027-0,E21-027,Fuse 2A for KUW model
SA-800,Integrated Amplifier,E21-027-0,E21-027,Fuse 2A (KUW)
SX-525,Receiver,E21-027-0,E21-027,Fuse 2A
SX-626 (1971),Receiver,E21-027-0,E21-027,Fuse 2A
SX-770,Receiver,E21-027-0,E21-027,Fuse 2A
QL-600A,Integrated Amplifier,E21-028-0,E21-028,Fuse 0.5A for protection
SA-5200,Integrated Amplifier,E21-028-0,E21-028,Fuse 0.5A (protection) (KU model)
TX-9100,Tuner,E21-028-0,E21-028,Fuse 0.5A (protection) (KUW model)
TX-9100,Tuner,E21-028-0,E21-028,Fuse 0.5A (protection) (KUW model)
TX-9100,Tuner,E21-028-0,E21-028,Fuse 0.5A (protectlon) (KUW model)
TX-9100,Tuner,E21-0280,E21-0280,Fuse 0.5A (protection) (KUW model)
PL-51A,Turntable,E21-030-0,E21-030,Fuse 0.3A (Wired in type)
PL-71,Turntable,E21-030-0,E21-030,Fuse 0.3A
QD-210,Other,E21-030,E21-030,FUSE(.3 AMPS)
SX-737,Receiver,E21-031-0,E21-031,Fuse 1A (protection - GN)
QC-800,Pre-Amplifier,E21-032-0,E21-032,Fuse for protection (0.3A)
QC-800A,Pre-Amplifier,E21-032-0,E21-032,Fuse 0.3A for protection
QL-600A,Integrated Amplifier,E21-033-0,E21-033,Fuse 1A
SA-500A,Integrated Amplifier,E21-033-O,E21-033,Fuse 1A (KU)
SA-5200,Integrated Amplifier,E21-033-0,E21-033,"Fuse 1Ą (AC power, protection) (KU model)"
SA-7100,Integrated Amplifier,E21-033-0,E21-033,Fuse 1A for KUW model
SA-9100,Integrated Amplifier,E21-033-0,E21-033,Fuse 1A (protection) for KUW model
TX-6200,Tuner,E21-033-A,E21-033,Fuse (Primary) KU model 1A (UL)
TX-7100,Tuner,E21-033-0,E21-033,Fuse 1A (AC power - KUW model)
TX-7100,Tuner,E21-033-0,E21-033,Fuse 1A (protection - KUW model)
TX-7100,Tuner,E21-033-0,E21-033,Fuse 1A (protection - KUW model)
TX-8100,Tuner,E21-033-0,E21-033,Fuse 1A (AC power - KUW model)
TX-8100,Tuner,E21-033-0,E21-033,Fuse 1A (protection - KUW model)
TX-8100,Tuner,E21-033-0,E21-033,Fuse 1A (protection - KUW model)
TX-9100,Tuner,E21-033-0,E21-033,Fuse 1A (AC power) (KUW model)
Exclusive M3,Amplifier,E21-034-A,E21-034,Fuse 1A (protection)
SA-5200,Integrated Amplifier,E21-034-A,E21-034,Fuse 1A (AC power) (FV model)
SA-7100,Integrated Amplifier,E21-034-A,E21-034,Fuse 1A for protection for FVW model
SA-9100,Integrated Amplifier,E21-034-A,E21-034,Fuse 1A (Protection) for FVW model
SX-434,Receiver,E21-034-A,E21-034,Fuse  1A (protection FV)
TX-7100,Tuner,E21-034-A,E21-034,Fuse 1A (AC power - KCW model)
TX-7100,Tuner,E21-034-A,E21-034,"Fuse 1A (protection - FVZW, FW model)"
TX-7100,Tuner,E21-034-A,E21-034,"Fuse 1A (protection - FVZW, FW model)"
TX-8100,Tuner,E21-034-A,E21-034,"Fuse 1A (AC power - FVZW, FW model)"
TX-8100,Tuner,E21-034-A,E21-034,Fuse 1A (AC power - KCW model)
TX-8100,Tuner,E21-034-A,E21-034,"Fuse 1A (protection - FVZW, FW model)"
TX-8100,Tuner,E21-034-A,E21-034,"Fuse 1A (protection - FVZW, FW model)"
TX-9100,Tuner,E21-034-A,E21-034,"Fuse 1A (AC power) (FVZW, FW model)"
TX-9100,Tuner,E21-034-A,E21-034,Fuse 1A (AC power) (KCW model)
QA-800,Integrated Amplifier,E21-035-A,E21-035,Fuse 2A for protection
QA-800A,Integrated Amplifier,E21-035-A,E21-035,Fuse 2A for protection
QX-8000,Receiver,E21-035-A,E21-035,Fuse 2A
QX-8000A,Receiver,E21-035-A,E21-035,Fuse 2A for protection
SA-600,Integrated Amplifier,E21-035-0,E21-035,2A fuse for protection
SX-626 (1971),Receiver,E21-035-A,E21-035,Fuse 2A for protection
SX-434,Receiver,E21-036-A,E21-036,Fuse  3A (protection - FV)
SX-434,Receiver,E21-036-A,E21-036,Fuse  3A (protection - FV)
SX-434,Receiver,E21-036-A,E21-036,Fuse  3A (protection - FV)
SX-434,Receiver,E21-036-A,E21-036,"Fuse  3A (protection - KCU,FV)"
SX-434,Receiver,E21-036-A,E21-036,"Fuse 3A (protection - KCU,FV)"
TX-7100,Tuner,E21-036-0,E21-036,"Fuse 3A (protection - FVZW, FW model)"
TX-8100,Tuner,E21-036-A,E21-036,"Fuse 3A (protection - FVZW, FW model)"
TX-9100,Tuner,E21-036-A,E21-036,"Fuse 3A (protection) (FVZW, FW model)"
H-R9000,8-Track Tape,E21-606-0,E21-606,"Fuse, 1 .5A"
H-R9000,8-Track Tape,E21-606-0,E21-606,"Fuse, 1.5A"
H-R9000,8-Track Tape,E21-606-0,E21-606,"Fuse, 1.5A"
H-R99,8-Track Tape,E22 617-A,E22 617,Lamp (Program Indicator)
QX-8000,Receiver,E22-002-0,E22-002,Pilot Lamp for Tuning and Signal Meters
QX-8000A,Receiver,E22-002-0,E22-002,Pilot lamp for meter
SD-1000,Other,E22-002-O,E22-002,"Pilot lamp (screwed), 8V 150mA"
SX-1000TA (Later),Receiver,E22-002-0,E22-002,Pilot Lamp 8V
SX-1500TD,Receiver,E22-002-0,E22-002,"Pilot Lamp 8V, 0.15A"
SX-2500,Receiver,E22-002-0,E22-002,Pilot Lamp for Meter
SX-6000,Receiver,E22-002-0,E22-002,Pilot Lamp for Tuning and Signal Meters
SX-700T,Receiver,E22-002-0,E22-002,Pilot Lamp
SX-9000,Receiver,E22-002-0,E22-002,Pilot Lamp for Signal Meter (8V l50mA)
SX-990,Receiver,E22-002-0,E22-002,Pilot Lamp (for Tuning Meter)
QX-8000A,Receiver,E22-0020,E22-0020,Pilot lamp for meter
SA-500,Integrated Amplifier,E22-006-O,E22-006,Pilot Lamp
SA-900,Integrated Amplifier,E22-006-0,E22-006,Pilot Lamp
SX-1000TD,Receiver,E22-006-0,E22-006,Pilot Lamp 6.3V 150mA
SX-1000TW,Receiver,E22-006-0,E22-006,Pilot Lamp 6.3V 150mA
SX-1500T,Receiver,E22-006-0,E22-006,Pilot Lamp 6.3V 150mA
SX-1000TA (Later),Receiver,E22-011-A,E22-011,Pilot Lamp for FM Stereo
SX-1000TD,Receiver,E22-011-A,E22-011,Pilot Lamp for FM stereo
SX-1000TW,Receiver,E22-011-0,E22-011,Pilot lamp for FM Stereo
SX-1500T,Receiver,E22-011-A,E22-011,Pilot lamp for FM stereo
SX-700T,Receiver,E22-011-0,E22-011,Pilot Lamp for FM Stereo
SX-1000TA (Later),Receiver,E22-012-0,E22-012,Pilot Lamp
SX-440,Receiver,E22-012-0,E22-012,Pilot Lamp
SR-202W,Reverb,E22-013-0,E22-013,Pilot Lamp
SX-1000TD,Receiver,E22-013-0,E22-013,Pilot Lamp 6.3V 250mA
SX-1000TW,Receiver,E22-013-0,E22-013,Pilot Lamp 6.3V 250mA
SX-1500T,Receiver,E22-013-0,E22-013,Pilot Lamp 6.3V 250mA
SX-2500,Receiver,E22-015-A,E22-015,Pilot Lamp for STEREO STATION Indicator
SX-440,Receiver,E22-015-0,E22-015,Pilot Lamp
SX-6000,Receiver,E22-015-C,E22-015,Pilot Lamp for FM Stereo Indicator
SX-770,Receiver,E22-015-A,E22-015,Pilot Lamp (for FM Stereo)
H-R9000,8-Track Tape,E22-017-0,E22-017,Pilot Lamp
H-R9000,8-Track Tape,E22-017-0,E22-017,Pilot Lamp (Dial indicator)
H-R9000,8-Track Tape,E22-017-0,E22-017,Pilot Lamp (Dial indicator)
H-R9000,8-Track Tape,E22-017-0,E22-017,Pilot Lamp (Dial Indicator)
H-R9000,8-Track Tape,E22-017-0,E22-017,Pilot Lamp (Tuning Meter)
H-R99,8-Track Tape,E22-017-0,E22-017,Lamp (Level Meter Indicator)
H-R99,8-Track Tape,E22-017-0,E22-017,Lamp (Level Meter indicator)
QD-240,Other,E22-017,E22-017,LAMP(METER) 8V .3A
QL-600,Integrated Amplifier,E22-017-0,E22-017,Pilot Lamp for Level Meter
QL-600A,Integrated Amplifier,E22-017-0,E22-017,Pilot lamp for level meter
QM-800,Amplifier,E22-017-0,E22-017,Pilot lamp
QM-800A,Amplifier,E22-017-0,E22-017,Pilot lamp
QX-8000,Receiver,E22-017-0,E22-017,Pilot Lamp for Dial Glass
QX-8000A,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
QX-8000A,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
QX-8000A,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
QX-8000A,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
QX-8000A,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
QX-949,Receiver,E22-017-0,E22-017,Pilot lamp 8V 0.3A (dial scale)
SX-1500TD,Receiver,E22-017-0,E22-017,Pilot Lamp 8V. 0.3A
SX-424,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
SX-525,Receiver,E22-017-A,E22-017,Pilot lamp for dial scale and signal meter
SX-6000,Receiver,E22-017-0,E22-017,Pilot Lamp for Dial Glass
SX-626 (1971),Receiver,E22-017-0,E22-017,Pilot lamp for dial scale and signal meter
SX-626 (1973),Receiver,E22-017-0,E22-017,"Pilot lamp 8V, 0.3A (dial scale)"
SX-626 (1973),Receiver,E22-017-0,E22-017,"Pilot lamp 8V, 0.3A (meter)"
SX-727,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
SX-770,Receiver,E22-017-0,E22-017,Pilot Lamp (for Dial Glass)
SX-828,Receiver,E22-017-0,E22-017,Pilot lamp for dial scale
SX-9000,Receiver,E22-017-0,E22-017,Pilot Lamp for Dial Board
SX-990,Receiver,E22-017-0,E22-017,Pilot Lamp (for Dial Glass)
SX-9000,Receiver,E22-018-A,E22-018,Pilot lamp for Program Indicator
TX-700,Tuner,E22-018,E22-018,PILOT LAMP
QA-800,Integrated Amplifier,E22-020-0,E22-020,Pilot lamp
QA-800A,Integrated Amplifier,E22-020-0,E22-020,Pilot lamp
QC-800,Pre-Amplifier,E22-020-0,E22-020,Pilot lamp
QC-800A,Pre-Amplifier,E22-020-0,E22-020,Pilot lamp
SA-1000,Integrated Amplifier,E22-020-O,E22-020,Swan type pilot lamp
SA-600,Integrated Amplifier,E22-020-0,E22-020,Pilot lamp
SA-800,Integrated Amplifier,E22-020-0,E22-020,Pilot lamp
SX-770,Receiver,E22-020-0,E22-020,Pilot Lamp (for Tuning Meter)
SA-700,Integrated Amplifier,E22-021-0,E22-021,Pilot Lamp
SX-1500TD,Receiver,E22-021-0,E22-021,Pilot Lamp 8V. 0.25A
SX-2500,Receiver,E22-021-0,E22-021,Pilot Lamp for Dual Glass
SX-990,Receiver,E22-021-0,E22-021,Pilot Lama (for Selector Position FM Stereo indicator)
QX-8000,Receiver,E22-025-0,E22-025,Pilot Lamp for Program Indicator
SX-2500,Receiver,E22-025-0,E22-025,Pilot Lamp for Program lndicator
SX-6000,Receiver,E22-025-0,E22-025,Pilot Lamp for Program Indicator
TX-800,Tuner,E22-025,E22-025,PILOT LAMP
SA-500A,Integrated Amplifier,E22-026-O,E22-026,Pilot Lamp
SX-9000,Receiver,E22-026-0,E22-026,Pilot Lamp for Reverb (8V 250mA)
SX-2500,Receiver,E22-029-0,E22-029,Pilot Limp for AUTO TUNING Button
SX-9000,Receiver,E22-029-Q,E22-029,Pilot Lamp for Stereo Indicator
SX-9000,Receiver,E22-030-B,E22-030,Pilot Lamp Ass'y for Tone Color
SX-9000,Receiver,E22-031-0,E22-031,Plilot Lamp Ass'y for Dial Pointer
TX-900,Tuner,E22-031,E22-031,PILOT LAMP(DIAL POINTER)
QX-646,Receiver,E22-032-0,E22-032,Lamp (Signal meter)
QX-646,Receiver,E22-032-0,E22-032,Pilot lamp (Dial scale and signal meter)
QX-747,Receiver,E22-032-0,E22-032,Pilot lamp 8V 0.3A (dial scale)
QX-747,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A"
QX-747,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A"
QX-747,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A"
QX-747,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A"
QX-747,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A"
QX-747A,Receiver,E22-032,E22-032,"Lamp 8V, 300mA, bar type (Dial illumination)"
QX-949A,Receiver,E22-032,E22-032,"Lamp 8V, 300mA, bar type (Dial illumination)"
QX-9900,Receiver,E22-032-0,E22-032,Pilot lamp
QX-9900,Receiver,E22-032-0,E22-032,Pilot lamp
QX-9900,Receiver,E22-032-0,E22-032,Pilot lamp
QX-9900,Receiver,E22-032-0,E22-032,Pilot lamp for dial scale and meter
SX-1010,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale)"
SX-434,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale)"
SX-434,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (meter)"
SX-535,Receiver,E22-032-0,E22-032,Lamp - dial scale 8V 300mA
SX-535,Receiver,E22-032-0,E22-032,Lamp - signal & tuning meter 8V 300mA
SX-535,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale)"
SX-535,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (meter)"
SX-636,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale)"
SX-636,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (meter)"
SX-727,Receiver,E22-032-0,E22-032,Pilot lamp for meter
SX-737,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale)"
SX-737,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (meter & dial scale]"
SX-828,Receiver,E22-032-0,E22-032,Pilot lamp for meter
SX-939,Receiver,E22-032-0,E22-032,"Pilot lamp 8V, 0.3A (dial scale]"
TX-5300,Tuner,E22-032-0,E22-032,"Lamp 8V, 300mA, dial scale (PL3-4) bar type"
TX-7100,Tuner,E22-032-0,E22-032,Pilot lamp (dial scale)
TX-8100,Tuner,E22-032-0,E22-032,Pilot lamp (dial scale)
TX-9100,Tuner,E22-032-0,E22-032,Pilot lamp (for dial scale)
QT-2100,8-Track Tape,E22-607,E22-607,IND LAMP
PL-50,Turntable,E22-609-A,E22-609,Lamp
H-R9000,8-Track Tape,E22-617-0,E22-617,Indicator Lamp
H-R99,8-Track Tape,E22-617-A,E22-617,Lamp (End Indicator)
H-R99,8-Track Tape,E22-617-A,E22-617,Lamp (Program Indicator)
H-R99,8-Track Tape,E22-617-A,E22-617,Lamp (Program Indicator)
H-R99,8-Track Tape,E22-617-A,E22-617,Lamp (Program Indicator)
QT-6100,Reel To Reel Tape,E22-851-B,E22-851,Pilot lamp
QT-6600,Reel To Reel Tape,E22-851-B,E22-851,Pilot lamp
QT-6600,Reel To Reel Tape,E22-851-B,E22-851,Pilot lamp (push button)
QT-74,Reel To Reel Tape,E22-851-B,E22-851,Pilot lamp
T-6100,Reel To Reel Tape,E22-851,E22-851,PILOT LAMP
T-6600,Reel To Reel Tape,E22-851,E22-851,PILOT LAMP
T-8800,Reel To Reel Tape,E22-851,E22-851,PILOT LAMP
T-3300,Cassette Tape,E22-854,E22-854,PILOT LAMP
T-6100,Reel To Reel Tape,E22-854,E22-854,PILOT LAMP
T-6600,Reel To Reel Tape,E22-854,E22-854,PILOT LAMP
SX-2500,Receiver,E31-064-B,E31-064,Dlal Sping
SX-700T,Receiver,E31-065-0,E31-065,Dial Spring
SX-1000TD,Receiver,E31-066-A,E31-066,Dial Spring
SX-1000TW,Receiver,E31-066-A,E31-066,Dual Spring
SX-1500T,Receiver,E31-066-A,E31-066,Diat Spring
SX-9000,Receiver,E31-145-A,E31-145,Packing
PL-12E,Turntable,E31-147-0,E31-147,Foot
PL-15D,Turntable,E31-147-0,E31-147,Feet
PL-A45,Turntable,E31-147-0,E31-147,Foot
PL-A45D,Turntable,E31-147-0,E31-147,Foot
SX-2500,Receiver,E31-151-O,E31-151,Rubber Cushion
