model,category,part_number,normalized_part_number,description
PL-A505,Turntable,KBK-020-A,KBK-020,Plate spring B
PL-A505,Turntable,KDE-037-C,KDE-037,Output cord
PL-A505,Turntable,KDE-039-0,KDE-039,Lead wire
PL-A505,Turntable,KDG-007-0,KDG-007,Power cord
PL-A505,Turntable,KEB-006-0,KEB-006,Belt
PL-A505,Turntable,KED-009-B,KED-009,Felt
PL-A505,Turntable,KEM-001-0,KEM-001,Oil
PL-A505,Turntable,KEX-002-0,KEX-002,Screw driver
PL-A505,Turntable,KHA-205-0,KHA-205,Corner pad
PL-A505,Turntable,KHA-280-0,KHA-280,Side pad
PL-A505,Turntable,KHK-240-0,KHK-240,Packing case
PL-A505,Turntable,KHK-240-0,KHK-240,Top card board
PL-A505,Turntable,KHX-026-0,KHX-026,Case
PL-A505,Turntable,KHX-026-A,KHX-026,Accessory box
PL-A505,Turntable,KHX-027-0,KHX-027,Box cover
PL-A505,Turntable,KHX-027-0,KHX-027,Plastic board
PL-A505,Turntable,KKC-101-A,KKC-101,Terminal
PL-A505,Turntable,KLA-068-B,KLA-068,Ring
PL-A505,Turntable,KLA-131-0,KLA-131,Sub weight A
PL-A505,Turntable,KLA-151-0,KLA-151,Sub weight B
PL-A505,Turntable,KLA-215-A,KLA-215,Nut
PL-A505,Turntable,KLA-217-0,KLA-217,Ring
PL-A505,Turntable,KLA-219-0,KLA-219,Shaft
PL-A505,Turntable,KLA-225-A,KLA-225,Shaft
PL-A505,Turntable,KLA-226-0,KLA-226,Pole
PL-A505,Turntable,KLA-231-0,KLA-231,Rod
PL-A505,Turntable,KLA-253-A,KLA-253,Pole A
PL-A505,Turntable,KLA-254-A,KLA-254,Pole B
PL-A505,Turntable,KLA-258-0,KLA-258,Single play spindle
PL-A505,Turntable,KLA-337-A,KLA-337,Button shaft
PL-A505,Turntable,KLA-457-0,KLA-457,Washer
PL-A505,Turntable,KLA-458-0,KLA-458,Shaft
PL-A505,Turntable,KLA-459-A,KLA-459,Center shaft
PL-A505,Turntable,KLA-488-0,KLA-488,Washer
PL-A505,Turntable,KLA-655-0,KLA-655,Shaft
PL-A505,Turntable,KMM-070-A,KMM-070,Wooden case
PL-A505,Turntable,KMS-089-0,KMS-089,Wooden board
PL-A505,Turntable,KNA-125-A,KNA-125,Cap
PL-A505,Turntable,KNA-241-B,KNA-241,Lever
PL-A505,Turntable,KNA-245-A,KNA-245,Washer
PL-A505,Turntable,KNA-247-A,KNA-247,Lever F
PL-A505,Turntable,KNA-248-A,KNA-248,Lever
PL-A505,Turntable,KNA-250-A,KNA-250,Lever
PL-A505,Turntable,KNA-251-0,KNA-251,Lever E angle
PL-A505,Turntable,KNA-252-0,KNA-252,Lever E
PL-A505,Turntable,KNA-267-A,KNA-267,Angle
PL-A505,Turntable,KNA-268-A,KNA-268,Angle
PL-A505,Turntable,KNA-270-B,KNA-270,Angle
PL-A505,Turntable,KNA-276-0,KNA-276,Washer
PL-A505,Turntable,KNA-309-B,KNA-309,Washer
PL-A505,Turntable,KNA-321-0,KNA-321,Angle
PL-A505,Turntable,KNA-368-B,KNA-368,Fling
PL-A505,Turntable,KNA-368-B,KNA-368,Ring
PL-A505,Turntable,KNA-438-A,KNA-438,Speed selector
PL-A505,Turntable,KNA-439-A,KNA-439,Plate
PL-A505,Turntable,KNA-452-A,KNA-452,Lever
PL-A505,Turntable,KNA-463-A,KNA-463,Lever D
PL-A505,Turntable,KNA-464-B,KNA-464,Lever
PL-A505,Turntable,KNA-466-0,KNA-466,Stand
PL-A505,Turntable,KNA-491-B,KNA-491,Plate A
PL-A505,Turntable,KNA-522-B,KNA-522,Angle
PL-A505,Turntable,KNA-646-0,KNA-646,Selector plate
PL-A505,Turntable,KNA-664-0,KNA-664,Ring
PL-A505,Turntable,KNA-667-0,KNA-667,Stand
PL-A505,Turntable,KNA-687-0,KNA-687,Plate
PL-A505,Turntable,KNA-689-0,KNA-689,Stand
PL-A505,Turntable,KNA-691-0,KNA-691,Lever C
PL-A505,Turntable,KNA-692-0,KNA-692,Metal case
PL-A505,Turntable,KNH-067-A,KNH-067,Balance weight
PL-A505,Turntable,KNH-078-0,KNH-078,Balance weight
PL-A505,Turntable,KNK-055-0,KNK-055,EP adaptor
PL-A505,Turntable,KNK-127-A,KNK-127,Pin assembly
PL-A505,Turntable,KNK-130-0,KNK-130,Washer
PL-A505,Turntable,KNK-132-A,KNK-132,Actuator C
PL-A505,Turntable,KNK-133-C,KNK-133,Actuator B
PL-A505,Turntable,KNK-134-0,KNK-134,Washer
PL-A505,Turntable,KNK-136-B,KNK-136,Shaft
PL-A505,Turntable,KNK-142-0,KNK-142,Button guide
PL-A505,Turntable,KNK-155-0,KNK-155,Spacer A(1.5 mm)
PL-A505,Turntable,KNK-157-A,KNK-157,Oil cap
PL-A505,Turntable,KNK-159-0,KNK-159,Rubber mat
PL-A505,Turntable,KNK-159-0,KNK-159,Rubber mat
PL-A505,Turntable,KNK-183-0,KNK-183,Washer
PL-A505,Turntable,KNK-186-A,KNK-186,Pin
PL-A505,Turntable,KNK-213-A,KNK-213,Wire clamp
PL-A505,Turntable,KNK-232-0,KNK-232,Spacer B(2.0 mm)
PL-A505,Turntable,KNK-233-0,KNK-233,Spacer C(3.0 mm)
PL-A505,Turntable,KNK-234-E,KNK-234,Disk A
PL-A505,Turntable,KNK-235-0,KNK-235,Ring
PL-A505,Turntable,KNK-238-0,KNK-238,Plate
PL-A505,Turntable,KNK-245-B,KNK-245,Cover
PL-A505,Turntable,KNK-250-B,KNK-250,Cap
PL-A505,Turntable,KNK-253-0,KNK-253,Name plate
PL-A505,Turntable,KNK-254-C,KNK-254,Name plate
PL-A505,Turntable,KNK-255-0,KNK-255,Overhang checker
PL-A505,Turntable,KNK-262-A,KNK-262,Tonearm packing L
PL-A505,Turntable,KNK-263-B,KNK-263,Tonearm packing R
PL-A505,Turntable,KNK-317-A,KNK-317,Tonearrn height adjustment lever
PL-A505,Turntable,KNK-320-A,KNK-320,Cover
PL-A505,Turntable,KNK-323-0,KNK-323,Dust cover
PL-A505,Turntable,KNK-323-0,KNK-323,Dust cover
PL-A505,Turntable,KNK-325-0,KNK-325,Insulator case
PL-A505,Turntable,KNK-336-0,KNK-336,Cover
PL-A505,Turntable,KNK-353-0,KNK-353,Disk B
PL-A505,Turntable,KNK-494-0,KNK-494,Lever
PL-A505,Turntable,KNP-050-B,KNP-050,Circuit board
PL-A505,Turntable,KPD-035-A,KPD-035,Tonearm
PL-A505,Turntable,KRB-042-0,KRB-042,Operating instructions
PL-A505,Turntable,KSF-009-0,KSF-009,Microswitch
PL-A505,Turntable,KSF-010-0,KSF-010,Microswitch
PL-A505,Turntable,KSF-019-0,KSF-019,"Microswitch (S1, S2, S3)"
PL-A505,Turntable,KSF-024-0,KSF-024,Microswitch
PL-A505,Turntable,KXA-219-0,KXA-219,Spindle holder
PL-A505,Turntable,KXA-224-A,KXA-224,Plate D
PL-A505,Turntable,KXA-225-A,KXA-225,Plate C
PL-A505,Turntable,KXA-226-0,KXA-226,Lever F angle
PL-A505,Turntable,KXA-229-B,KXA-229,Push button
PL-A505,Turntable,KXA-230-E,KXA-230,Control switch base
PL-A505,Turntable,KXA-233-C,KXA-233,Plate
PL-A505,Turntable,KXA-251-B,KXA-251,Knob
PL-A505,Turntable,KXA-252-B,KXA-252,Selector knob
PL-A505,Turntable,KXA-262-B,KXA-262,Lever
PL-A505,Turntable,KXA-263-E,KXA-263,Cam
PL-A505,Turntable,KXA-264-A,KXA-264,Lever
PL-A505,Turntable,KXA-270-H,KXA-270,Panel
PL-A505,Turntable,KXA-272-C,KXA-272,Switch (S7)
PL-A505,Turntable,KXA-283-C,KXA-283,Plate
PL-A505,Turntable,KXA-286-B,KXA-286,Angle
PL-A505,Turntable,KXA-287-B,KXA-287,Angle
PL-A505,Turntable,KXA-293-0,KXA-293,speed selector assembly
PL-A505,Turntable,KXA-308-0,KXA-308,Bearing assembly
PL-A505,Turntable,KXA-318-A,KXA-318,Actuator A
PL-A505,Turntable,KXA-320-E,KXA-320,Chassis
PL-A505,Turntable,KXA-420-B,KXA-420,Lateral balance weight
PL-A505,Turntable,KXA-420-B,KXA-420,Lateral balance weight
PL-A505,Turntable,KXA-433-J,KXA-433,Anti-skating assembly
PL-A505,Turntable,KXA-441-0,KXA-441,Lever D-connected angle eyeiet
PL-A505,Turntable,KXA-443-A,KXA-443,Lever A
PL-A505,Turntable,KXA-446-E,KXA-446,Disk A assembly
PL-A505,Turntable,KXA-449-B,KXA-449,Turntable platter
PL-A505,Turntable,KXA-449-B,KXA-449,Turntable platter assembly
PL-A505,Turntable,KXA-478-F,KXA-478,Arm A
PL-A505,Turntable,KXA-479-G,KXA-479,Arm A assembly
PL-A505,Turntable,KXA-480-F,KXA-480,Disk C
PL-A505,Turntable,KXA-487-0,KXA-487,Selector lever
PL-A505,Turntable,KXA-495-0,KXA-495,Knob
PL-A505,Turntable,KXA-524-0,KXA-524,Autochanger spindle
PL-A505,Turntable,KXA-524-E,KXA-524,Auto-changer spindle
PL-A505,Turntable,KXA-571-0,KXA-571,Terminal assembly
PL-A505,Turntable,KXA-698-A,KXA-698,Tonearm stand
PL-A505,Turntable,KXA-704-A,KXA-704,Arm B
PL-A505,Turntable,KXA-705-A,KXA-705,Arm B assembly
PL-A505,Turntable,KXA-706-A,KXA-706,Disk C assembly
PL-A505,Turntable,KXA-709-A,KXA-709,Panel spring C
PL-A505,Turntable,KXA-714-A,KXA-714,Disk size selector assembly
PL-A505,Turntable,KXA-715-A,KXA-715,Selector lever
PL-A505,Turntable,KXA-727-0,KXA-727,Insulator assembly
PL-A505,Turntable,KXA-752-0,KXA-752,Shaft
PL-A505,Turntable,KXA-753-A,KXA-753,Arm rest
PL-A505,Turntable,KXA-756-0,KXA-756,Main weight
PL-A505,Turntable,KXA-756-0,KXA-756,Main weight
PL-A505,Turntable,KXA-757-0,KXA-757,Spring hinge
PL-A505,Turntable,KXA-787-0,KXA-787,Elevation tip
PL-A505,Turntable,KXA-790-A,KXA-790,Control switch assembly
PL-A505,Turntable,KXA-791-0,KXA-791,Panel spring E
PL-A505,Turntable,KXA-792-0,KXA-792,Panel spring F
PL-A505,Turntable,KXB-014-0,KXB-014,Lever B
PL-A505,Turntable,KXB-016-0,KXB-016,Auto-changer mechanism
PL-A505,Turntable,KXM-034-A,KXM-034,Geared motor
PL-A505,Turntable,KXM-035-B,KXM-035,Phono motor
PL-A505,Turntable,M46-751-B,M46-751,Wire clamp
PL-A505,Turntable,N24-005-0,N24-005,Capstan 50Hz
PL-A505,Turntable,N24-005-F,N24-005,Motor pulley 50Hz
PL-A505,Turntable,N24-006-0,N24-006,Capstan 60Hz
PL-A505,Turntable,N24-006-F,N24-006,Motor pulley 60Hz
PL-A505,Turntable,N54-048-0,N54-048,Adjustable screw
PL-A505,Turntable,N61-063-A,N61-063,Angle
PL-A505,Turntable,N61-084-0,N61-084,Lock plate
PL-A505,Turntable,N64-698-A,N64-698,Weight plate
PL-A505,Turntable,N93-007-B,N93-007,Adaptor holder
PL-A505,Turntable,PC-50,PC-50,Cartridge PC-50
PL-A505,Turntable,W73-640-0,W73-640,Pin B
PL-L1000,Turntable,ART-517-0,ART-517,Service manual  PL-L1000
PL-L1000,Turntable,B22-026,B22-026,Washer
PL-L1000,Turntable,E32-056,E32-056,Strain relief (S/G)
PL-L1000,Turntable,GL-2PR1,GL-2PR1,LED
PL-L1000,Turntable,KEX-002,KEX-002,Screwdriver
PL-L1000,Turntable,N93-603,N93-603,EP Adapter
PL-L1000,Turntable,PAD-058,PAD-058,Push button unit A
PL-L1000,Turntable,PAD-059,PAD-059,Push button unit E
PL-L1000,Turntable,PAD-060,PAD-060,Push button unit C
PL-L1000,Turntable,PAD-061,PAD-061,Push button unit B
PL-L1000,Turntable,PAD-062,PAD-062,Push button unit D
PL-L1000,Turntable,PAD-063,PAD-063,Push button unit F
PL-L1000,Turntable,PAD-064,PAD-064,EV adjust screw
PL-L1000,Turntable,PAW-007,PAW-007,Level
PL-L1000,Turntable,PBH-169,PBH-169,Spring C
PL-L1000,Turntable,PBH-252,PBH-252,Spring
PL-L1000,Turntable,PBH-254,PBH-254,Spring
PL-L1000,Turntable,PBH-254,PBH-254,Spring
PL-L1000,Turntable,PBH-255,PBH-255,EV spring
PL-L1000,Turntable,PBH-257,PBH-257,Spring
PL-L1000,Turntable,PCX-051,PCX-051,Cds
PL-L1000,Turntable,PDA-013,PDA-013,Shield tube
PL-L1000,Turntable,PDE-065,PDE-065,Connector assembly
PL-L1000,Turntable,PDE-066,PDE-066,Connector assembly
PL-L1000,Turntable,PDE-067,PDE-067,Connector assembly
PL-L1000,Turntable,PDE-068,PDE-068,Connector assembly
PL-L1000,Turntable,PDE-071,PDE-071,Connector assembly
PL-L1000,Turntable,PDE-074,PDE-074,Output cord
PL-L1000,Turntable,PDG-004,PDG-004,AC power cord (S/G)
PL-L1000,Turntable,PDG-021,PDG-021,"AC power cord (HET, HBT)"
PL-L1000,Turntable,PEA-036,PEA-036,Rubber mat assembly
PL-L1000,Turntable,PEA-036,PEA-036,Rubber mat assembly
PL-L1000,Turntable,PEB-097,PEB-097,Belt
PL-L1000,Turntable,PEB-102,PEB-102,Rubber cushion A
PL-L1000,Turntable,PEB-155,PEB-155,Stopper cushion
PL-L1000,Turntable,PEB-158,PEB-158,Rubber cap
PL-L1000,Turntable,PEB-167,PEB-167,Tube
PL-L1000,Turntable,PEB-170,PEB-170,Tube
PL-L1000,Turntable,PEB-171,PEB-171,Rubber pad
PL-L1000,Turntable,PEC-012,PEC-012,Overhang gauge
PL-L1000,Turntable,PEC-051,PEC-051,Strain relief
PL-L1000,Turntable,PEC-051,PEC-051,"Strain relief (HET, HBT)"
PL-L1000,Turntable,PEC-052,PEC-052,"Insulator (HET, HBT)"
PL-L1000,Turntable,PEC-063,PEC-063,Nylon ball 3ɸ
PL-L1000,Turntable,PED-016,PED-016,Cleaning cloth
PL-L1000,Turntable,PEL-041,PEL-041,Lamp
PL-L1000,Turntable,PHA-109,PHA-109,Protector L
PL-L1000,Turntable,PHA-110,PHA-110,Protector R
PL-L1000,Turntable,PHC-049,PHC-049,Upper protector
PL-L1000,Turntable,PHG-382,PHG-382,Packing case  (S/G)
PL-L1000,Turntable,PHG-408,PHG-408,Packing case  (HET)
PL-L1000,Turntable,PHL-006,PHL-006,Cover
PL-L1000,Turntable,PHN-008,PHN-008,Headshell case  (HET)
PL-L1000,Turntable,PHN-009,PHN-009,Headshell case cover  (HET)
PL-L1000,Turntable,PLB-046,PLB-046,Roller
PL-L1000,Turntable,PLB-047,PLB-047,Shaft
PL-L1000,Turntable,PLB-050,PLB-050,Guide bar A
PL-L1000,Turntable,PLB-050,PLB-050,Guide bar A
PL-L1000,Turntable,PLB-051,PLB-051,Guide bar B
PL-L1000,Turntable,PLB-051,PLB-051,Guide bar B
PL-L1000,Turntable,PLB-059,PLB-059,Shaft holder A
PL-L1000,Turntable,PLB-060,PLB-060,Screw
PL-L1000,Turntable,PLB-067,PLB-067,EV bar
PL-L1000,Turntable,PLB-067,PLB-067,EV bar
PL-L1000,Turntable,PNB-105,PNB-105,Plate
PL-L1000,Turntable,PNC-145,PNC-145,Spacer
PL-L1000,Turntable,PNR-121,PNR-121,Turntable platter assembly
PL-L1000,Turntable,PNR-125,PNR-125,Panel
PL-L1000,Turntable,PNR-126,PNR-126,Panel
PL-L1000,Turntable,PNR-127,PNR-127,Base A
PL-L1000,Turntable,PNV-035,PNV-035,Dust cover
PL-L1000,Turntable,PNW-338,PNW-338,Plate L
PL-L1000,Turntable,PNW-339,PNW-339,Plate R
PL-L1000,Turntable,PNW-375,PNW-375,Spring holder
PL-L1000,Turntable,PNW-390,PNW-390,Cam
PL-L1000,Turntable,PNW-391,PNW-391,Collar
PL-L1000,Turntable,PNW-391,PNW-391,Collar
PL-L1000,Turntable,PNW-392,PNW-392,Motor pulley
PL-L1000,Turntable,PNW-393,PNW-393,Pulley
PL-L1000,Turntable,PNW-418,PNW-418,Gear F
PL-L1000,Turntable,PNW-483,PNW-483,Case C
PL-L1000,Turntable,PNW-485,PNW-485,Worm gear
PL-L1000,Turntable,PNX-092,PNX-092,Lever
PL-L1000,Turntable,PNX-094,PNX-094,Base
PL-L1000,Turntable,PNX-097,PNX-097,Spacer
PL-L1000,Turntable,PNX-098,PNX-098,Arm holder
PL-L1000,Turntable,PNX-102,PNX-102,Cupler base
PL-L1000,Turntable,PNX-103,PNX-103,Spacer
PL-L1000,Turntable,PNX-108,PNX-108,EV gear
PL-L1000,Turntable,PNX-108,PNX-108,EV gear
PL-L1000,Turntable,PNX-130,PNX-130,Control case B
PL-L1000,Turntable,PNX-135,PNX-135,Control case A
PL-L1000,Turntable,PPD-601,PPD-601,Tone arm assembly
PL-L1000,Turntable,PRB-156,PRB-156,Operating instructions  PL-L1000 (English)
PL-L1000,Turntable,PRD-051,PRD-051,"Operating instructions PL-L1000 (German/French - HET, HBT)"
PL-L1000,Turntable,PRW-046,PRW-046,Label
PL-L1000,Turntable,PRW-068,PRW-068,Caution label
PL-L1000,Turntable,PSB-002,PSB-002,"Line voltage selector (HET, HBT)"
PL-L1000,Turntable,PSB-007,PSB-007,Line voltage selector (S/G)
PL-L1000,Turntable,PSF-005,PSF-005,Microswitch
PL-L1000,Turntable,PSF-008,PSF-008,Microswitch (S/G)
PL-L1000,Turntable,PSF-012,PSF-012,"Microswitch (HET, HBT)"
PL-L1000,Turntable,PSG-017,PSG-017,Push switch
PL-L1000,Turntable,PTT-097,PTT-097,"Power transformer (HET, HBT)"
PL-L1000,Turntable,PTT-100,PTT-100,Power transformer (S/G)
PL-L1000,Turntable,PWM-032,PWM-032,Control assembly
PL-L1000,Turntable,PWR-057,PWR-057,POWER SUPPLY Ass'y
PL-L1000,Turntable,PWR-057,PWR-057,"Power supply assembly (HET, HBT)"
PL-L1000,Turntable,PWR-058,PWR-058,Power supply assembly (S/G)
PL-L1000,Turntable,PXA-463,PXA-463,Hinge assembly
PL-L1000,Turntable,PXA-804,PXA-804,Weight assembly
PL-L1000,Turntable,PXB-061,PXB-061,DD Motor assembly
PL-L1000,Turntable,PXB-116,PXB-116,EV sheet assembly
PL-L1000,Turntable,PXB-118,PXB-118,Coil assembly
PL-L1000,Turntable,PXB-119,PXB-119,Cramper assembly
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-L1000,Turntable,PXB-125,PXB-125,Cartridge mounting part assembly
PL-L1000,Turntable,PXB-134,PXB-134,Screw
PL-L1000,Turntable,PXM-073,PXM-073,Motor
PL-L1000,Turntable,PXP-003,PXP-003,Solenoid assembly
PL-L1000,Turntable,PXT-391,PXT-391,Dial unit
PL-L1000,Turntable,PXT-392,PXT-392,Case unit
PL-L1000,Turntable,PXT-394,PXT-394,Shaft holder B unit
PL-L1000,Turntable,PXT-403,PXT-403,Motor
PL-L1000,Turntable,PXT-414,PXT-414,Screw
PL-L1000,Turntable,XWX-040,XWX-040,LAMP Assembly
PL-L1000,Turntable,XWX-041,XWX-041,CdS Assembly
PL-L1000,Turntable,XWX-042,XWX-042,LED Assembly
PL-L1000,Turntable,XWX-043,XWX-043,PHOTO Tr. Assembly
PL-L1000,Turntable,XWX-044,XWX-044,CONTROL (A) Assembly
PL-L1000,Turntable,XWX-045,XWX-045,CONTROL (B) Assembly
PL-L800,Turntable,ART-692-0,ART-692,Service manual  PL-L800
PL-L800,Turntable,B23-642,B23-642,Washer
PL-L800,Turntable,N93-603,N93-603,45 adaptor
PL-L800,Turntable,PAC-073,PAC-073,Push button (A)
PL-L800,Turntable,PAC-074,PAC-074,Push button (B)
PL-L800,Turntable,PAD-075,PAD-075,Start button unit
PL-L800,Turntable,PAD-076,PAD-076,Button unit (F)
PL-L800,Turntable,PAD-077,PAD-077,Button unit (R)
PL-L800,Turntable,PAD-078,PAD-078,Power button unit
PL-L800,Turntable,PAM-072,PAM-072,Panel name plate (A)
PL-L800,Turntable,PAM-073,PAM-073,Panel name plate (B)
PL-L800,Turntable,PAM-080,PAM-080,Sheet
PL-L800,Turntable,PBE-019,PBE-019,PU spring washer
PL-L800,Turntable,PBH-224,PBH-224,Start spring
PL-L800,Turntable,PBH-282,PBH-282,Spring
PL-L800,Turntable,PBH-288,PBH-288,Cramp snring
PL-L800,Turntable,PBH-289,PBH-289,EV spring
PL-L800,Turntable,PBH-290,PBH-290,Adjusting spring
PL-L800,Turntable,PBH-304,PBH-304,Spring
PL-L800,Turntable,PBH-305,PBH-305,Spring
PL-L800,Turntable,PBH-305,PBH-305,Spring
PL-L800,Turntable,PBH-306,PBH-306,EV plate spring
PL-L800,Turntable,PBK-047,PBK-047,Spring
PL-L800,Turntable,PBN-902,PBN-902,Nut
PL-L800,Turntable,PDA-018,PDA-018,Sealed tube assembly
PL-L800,Turntable,PDA-020,PDA-020,Lead
PL-L800,Turntable,PDE-073,PDE-073,PU cord
PL-L800,Turntable,PDF-542,PDF-542,Terminal chip unit
PL-L800,Turntable,PDG-023,PDG-023,Power cord
PL-L800,Turntable,PEA-052,PEA-052,Rubber mat assemby
PL-L800,Turntable,PEA-905,PEA-905,Screw
PL-L800,Turntable,PEB-171,PEB-171,Rubber pad
PL-L800,Turntable,PEB-192,PEB-192,Rubber bush
PL-L800,Turntable,PEB-197,PEB-197,Damper cushion
PL-L800,Turntable,PEC-053,PEC-053,Strain relief
PL-L800,Turntable,PEL-041,PEL-041,Lamp 8V 70 mA
PL-L800,Turntable,PHA-125,PHA-125,Protector (L)
PL-L800,Turntable,PHA-126,PHA-126,Protector (R)
PL-L800,Turntable,PHA-131,PHA-131,Tonearm protector
PL-L800,Turntable,PHG-436,PHG-436,Packing case
PL-L800,Turntable,PLB-100,PLB-100,Guide pipe
PL-L800,Turntable,PNC-204,PNC-204,Sensor shutter
PL-L800,Turntable,PNR-144,PNR-144,Turntable platter
PL-L800,Turntable,PNV-039,PNV-039,Dust cover
PL-L800,Turntable,PNW-592,PNW-592,Adjusting cam
PL-L800,Turntable,PNX-182,PNX-182,Switch lever
PL-L800,Turntable,PNX-190,PNX-190,Holder
PL-L800,Turntable,PNX-246,PNX-246,Stator base
PL-L800,Turntable,PNX-247,PNX-247,EV cam
PL-L800,Turntable,PNX-249,PNX-249,Pipe guide
PL-L800,Turntable,PNX-252,PNX-252,Carrier holder
PL-L800,Turntable,PNX-256,PNX-256,Lens
PL-L800,Turntable,PNX-257,PNX-257,Cramp knob
PL-L800,Turntable,PNX-258,PNX-258,Cramp lever
PL-L800,Turntable,PNX-260,PNX-260,Carrier base (B)
PL-L800,Turntable,PNX-262,PNX-262,Adiusting screw
PL-L800,Turntable,PNX-264,PNX-264,V slider
PL-L800,Turntable,PNX-294,PNX-294,Turntable platter packing
PL-L800,Turntable,PNX-295,PNX-295,Shell spacer
PL-L800,Turntable,PNX-345,PNX-345,Pipe guide
PL-L800,Turntable,PNX-360,PNX-360,Stemming pulley
PL-L800,Turntable,PPB-935,PPB-935,Cartridge assembly
PL-L800,Turntable,PPD-619,PPD-619,Tonearm assembly
PL-L800,Turntable,PRB-186,PRB-186,Operating instructions  PL-L800
PL-L800,Turntable,PSF-018,PSF-018,Microswitch
PL-L800,Turntable,PSG-017,PSG-017,Push switch
PL-L800,Turntable,PSG-018,PSG-018,Switch (POWER)
PL-L800,Turntable,PSG-025,PSG-025,"Switch (SPEED,DISC SIZE,REPEAT,ARM ELEVATION,START/STOP)"
PL-L800,Turntable,PSG-030,PSG-030,"Switch (ARM LOCATION <, ARM LOCATION >)"
PL-L800,Turntable,PSG-031,PSG-031,Switch (DOWN DETECTOR/UP DETECTOR)
PL-L800,Turntable,PTT-128,PTT-128,Power transformer (120V)
PL-L800,Turntable,PWM-063,PWM-063,Control assembly
PL-L800,Turntable,PXA-881,PXA-881,Headsheel assembly
PL-L800,Turntable,PXA-891,PXA-891,Weight shaft assembly
PL-L800,Turntable,PXA-893,PXA-893,Weight asssrnbly
PL-L800,Turntable,PXB-201,PXB-201,Hinge assembly
PL-L800,Turntable,PXB-212,PXB-212,Coil assembly
PL-L800,Turntable,PXB-233,PXB-233,Panel assembly
PL-L800,Turntable,PXB-234,PXB-234,Carrier base (A) assembly
PL-L800,Turntable,PXM-093,PXM-093,Motor
PL-L800,Turntable,PXM-096,PXM-096,Gear motor
PL-L800,Turntable,PXM-101,PXM-101,Dynamo
PL-L800,Turntable,PXT-440,PXT-440,Tracking shutter
PL-L800,Turntable,PXT-447,PXT-447,Shell spacer unit
PL-L800,Turntable,PXT-458,PXT-458,Rotor unit
PL-L800,Turntable,PYY-104,PYY-104,Carrier base (B) unit
PL-L800,Turntable,XWM-053,XWM-053,Control assembly
PL-L800,Turntable,XWM-058,XWM-058,Control unit
PL-L800,Turntable,XWR-010,XWR-010,Power supply assembly
PL-L800,Turntable,XWX-062,XWX-062,Photo transistor assembly
PL-L800,Turntable,XWX-063,XWX-063,LED assembly
PL-L800,Turntable,XWX-064,XWX-064,Lamp assembly
PL-L800,Turntable,XWX-065,XWX-065,CdS assembly
PL-L800,Turntable,XWX-066,XWX-066,Elevation assembly
