model,category,part_number,normalized_part_number,description
SA-600,Integrated Amplifier,S11-023-B,S11-023,Power switch (KCW)
SA-800,Integrated Amplifier,S11-023-B,S11-023,POWER Switch (KCW)
SA-600,Integrated Amplifier,S11-024-B,S11-024,Power switch (FVW)
SA-800,Integrated Amplifier,S11-024-B,S11-024,POWER Switch (FVW)
SA-900,Integrated Amplifier,S11-024-0,S11-024,POWER Switch
SX-727,Receiver,S11-029-0,S11-029,"Output selector (FVZW,FW)"
SX-1500TD,Receiver,S11-029A,S11-029A,SPEAKERS Switch
SX-9000,Receiver,S11-030-A,S11-030,Power Switch
QT-2100,8-Track Tape,S11-404,S11-404,SWITCH(PROGRAM REPEAT)
PL-A25,Turntable,S11-602-0,S11-602,Slotted plug
SA-800,Integrated Amplifier,S12-011-B,S12-011,OUTPUT SELECTOR
SA-900,Integrated Amplifier,S12-011-0,S12-011,SPEAKER Selector
SX-440,Receiver,S13-021 B,S13-021 B,Input Selector
SA-600,Integrated Amplifier,S13-024-B,S13-024,Input selector switch
SA-700,Integrated Amplifier,S13-024-0,S13-024,Input Selector
SA-900,Integrated Amplifier,S13-025-0,S13-025,INPUT Selector
TX-600,Tuner,S13-026,S13-026,SWITCH(FUNCTION-AM/FM/AUTO)
TX-900,Tuner,S13-026,S13-026,SWITCH(FUNCTION-AM/FM/AUTO)
TX-500,Tuner,S13-027,S13-027,SWITCH(FUNCTION/SELECTOR)
TX-500A,Tuner,S13-027,S13-027,SWITCH(FUNCTION/SELECTOR)
SA-500,Integrated Amplifier,S13-028-A,S13-028,lnput Selector
SX-1500TD,Receiver,S13-029-0,S13-029,SELECTOR Switch
SX-990,Receiver,S13-029-O,S13-029,SELECTOR Switch
SX-770,Receiver,S13-030-0,S13-030,Input Selector
TX-700,Tuner,S13-036,S13-036,SWITCH(FUNCT-FM AUTO/MONO/AM)
SX-9000,Receiver,S13-038-A,S13-038,Input Selector
SX-2500,Receiver,S13-039-A,S13-039,INPUT SELECTOR Switch
TX-1000,Tuner,S13-044,S13-044,SWITCH(FUNCTION-FM/AM/MONO/AUTO
TX-800,Tuner,S13-044,S13-044,SWITCH(FUNCTION-FM/AM/MONO/AUTO
SA-1000,Integrated Amplifier,S13-045-0,S13-045,Input selector switch
SA-800,Integrated Amplifier,S13-045-0,S13-045,SELECTOR Switch
SA-700,Integrated Amplifier,S14-025-0,S14-025,Slide Switch
SA-700,Integrated Amplifier,S14-035-0,S14-035,Mode Switch
SA-800,Integrated Amplifier,S14-035-0,S14-035,MODE Switch
SA-900,Integrated Amplifier,S14-035-1,S14-035,MODE Selector
SX-1500TD,Receiver,S14-035-0,S14-035,MODE Switch
SX-2500,Receiver,S14-035-0,S14-035,MODE SELECTOR Switch
SX-6000,Receiver,S14-035-0,S14-035,Mode Switch
SX-828,Receiver,S14-035-0,S14-035,Mode switch
SX-9000,Receiver,S14-035-0,S14-035,Mode Selector
SX-990,Receiver,S14-035-O,S14-035,MODE Switch
SA-1000,Integrated Amplifier,S14-038-0,S14-038,Selector switch (PHONO IMP SELECTOR)
T-6100,Reel To Reel Tape,S14-401,S14-401,SWITCH(SPEED SELECTOR)
T-6100,Reel To Reel Tape,S14-402,S14-402,SWITCH(MODE/REC)
T-8800,Reel To Reel Tape,S14-403,S14-403,SWITCH(CYCLE)
T-8800,Reel To Reel Tape,S14-404,S14-404,SWITCH(SENSING/BIAS SELECTOR)
H-R88,8-Track Tape,S14-612,S14-612,WAFER SW(FUNCTION)HR88
SA-900,Integrated Amplifier,S15-033-A,S15-033,BASS Control Switch (L)
SA-900,Integrated Amplifier,S15-033-A,S15-033,BASS Control Switch (R)
SA-1000,Integrated Amplifier,S15-034-A,S15-034,Tone switch (TREBLE)
SA-1000,Integrated Amplifier,S15-034-A,S15-034,Tone switch (TREBLE)
SA-900,Integrated Amplifier,S15-034-A,S15-034,TREBLE Control Switch (L)
SA-900,Integrated Amplifier,S15-034-A,S15-034,TREBLE Control Switch (R)
SX-9000,Receiver,S15-035-A,S15-035,Selector Switch
SA-1000,Integrated Amplifier,S15-037-0,S15-037,Tone switch (BASS)
SA-1000,Integrated Amplifier,S15-037-0,S15-037,Tone switch (BASS)
T-6600,Reel To Reel Tape,S15-402,S15-402,SWITCH(REC MODE)
SX-1000TA (Later),Receiver,S16-037-C,S16-037,Selector Switch
SX-1000TD,Receiver,S16-037-C,S16-037,Input Setector
SX-1000TW,Receiver,S16-037-C,S16-037,lnput Selector
SX-1500T,Receiver,S16-037-C,S16-037,Input Selector
SX-700T,Receiver,S16-037-C,S16-037,Input Selector
SX-1000TA (Later),Receiver,S16-038,S16-038,Mode Selector Switch
SX-1000TD,Receiver,S16-038-B,S16-038,Mode/Tape Mon Selector
SX-1000TW,Receiver,S16-038-B,S16-038,Mode Selector
SX-1500T,Receiver,S16-038-B,S16-038,Mode Selector
SX-700T,Receiver,S16-038-B,S16-038,Mode Selector Switch
SA-500,Integrated Amplifier,S16-038 C,S16-038 C,Mode Selector
SX-700T,Receiver,S16-041-0,S16-041,Output Selector
QC-800,Pre-Amplifier,S16-046-A,S16-046,TREBLE switch
QC-800,Pre-Amplifier,S16-046-A,S16-046,TREBLE switch
QC-800A,Pre-Amplifier,S16-046-A,S16-046,Treble switch
QC-800A,Pre-Amplifier,S16-046-A,S16-046,Treble switch
SA-700,Integrated Amplifier,S16-046-0,S16-046,Tone Control Switch
SA-800,Integrated Amplifier,S16-046-A,S16-046,TREBLE Switch
SX-2500,Receiver,S16-046-0,S16-046,BASS CONTROL Switch
SA-700,Integrated Amplifier,S16-047-0,S16-047,Tone Control Switch
SX-2500,Receiver,S16-047-0,S16-047,TREBLE CONTROL Swltch
QC-800,Pre-Amplifier,S16-054-A,S16-054,BASS switch
QC-800,Pre-Amplifier,S16-054-A,S16-054,BASS switch
QC-800A,Pre-Amplifier,S16-054-A,S16-054,Bass switch
QC-800A,Pre-Amplifier,S16-054-A,S16-054,Bass switch
SA-800,Integrated Amplifier,S16-054-A,S16-054,BASS Switch
T-8800,Reel To Reel Tape,S16-401,S16-401,SWITCH(MODE)
TX-700,Tuner,S21-004,S21-004,SWITCH(ILLUMINATION)
QT-2100,8-Track Tape,S21-404,S21-404,SWITCH(POWER/SHUT-OFF)
QT-74,Reel To Reel Tape,S21-411-0,S21-411,Microswitch
T-8800,Reel To Reel Tape,S21-411,S21-411,SWITCH(MOTOR/TENSION)
T-3300,Cassette Tape,S21-416,S21-416,SWITCH(PAUSE)
T-3500,Cassette Tape,S21-416,S21-416,SWITCH(PAUSE)
QT-6100,Reel To Reel Tape,S21-418-0,S21-418,Microswitch
QT-6600,Reel To Reel Tape,S21-418-0,S21-418,Microswitch
QT-74,Reel To Reel Tape,S21-418-0,S21-418,Microswitch
PL-25/F,Turntable,S21-610-0,S21-610,Microswitch
H-R100,8-Track Tape,S21-625-0,S21-625,Micro Switch (Power)
H-R99,8-Track Tape,S21-625-0,S21-625,Switch (Power)
QT-6100,Reel To Reel Tape,S21-851-0,S21-851,Shuboff swltch
QT-6100,Reel To Reel Tape,S21-851-0,S21-851,Shut-0ff switch
QT-6600,Reel To Reel Tape,S21-851-0,S21-851,Shut-0ff switch
QT-6600,Reel To Reel Tape,S21-851-0,S21-851,Shut-0ff switch
QT-74,Reel To Reel Tape,S21-851-0,S21-851,Microswitch
T-6100,Reel To Reel Tape,S21-851,S21-851,SWITCH(SHUT-OFF/MOTOR)
SX-9000,Receiver,S31-016-A,S31-016,Demi Switch (W26-002)
SA-500,Integrated Amplifier,S31-018-O,S31-018,Push switch
SA-500,Integrated Amplifier,S31-018-O,S31-018,Speakers switch
SA-700,Integrated Amplifier,S31-018-0,S31-018,Push Switch
SX-770,Receiver,S31-022-0,S31-022,AFC Switch (Push type)
SX-770,Receiver,S31-022-0,S31-022,High Cut Filter Switch (Push type)
SX-770,Receiver,S31-022-0,S31-022,Loudness Swnch (Push type)
SX-770,Receiver,S31-022-0,S31-022,Mode Switch (Push type)
SX-770,Receiver,S31-022-0,S31-022,Muting Switch (Push type)
SX-770,Receiver,S31-022-0,S31-022,TAPE Montor Switch (Push type)
TX-700,Tuner,S31-022,S31-022,SWITCH(MUTING/NOISE FILTER)
SX-1500TD,Receiver,S31-023-0,S31-023,FM MUTlNG Switch
SX-1500TD,Receiver,S31-023-0,S31-023,HIGH CUT RLTER Switch
SX-1500TD,Receiver,S31-023-0,S31-023,LOUDNESS Switch
SX-1500TD,Receiver,S31-023-0,S31-023,LOW CUT FlLTER Switch
SX-1500TD,Receiver,S31-023-0,S31-023,TAPE MONITOR Switch
QX-747,Receiver,S31-028-0,S31-028,Push switch (level indicator sensitivity)
QX-8000,Receiver,S31-028-0,S31-028,Mini switch (SPEAKER)
QX-8000A,Receiver,S31-028,S31-028,SWITCH(SPEAKER)
QX-8000A,Receiver,S31-028-0,S31-028,Mini switch (SPEAKERS)
SX-9000,Receiver,S31-029,S31-029,Demi Switch (W26-001)
SX-9000,Receiver,S31-030,S31-030,Demi swltch (W26-003)
T-3300,Cassette Tape,S31-406,S31-406,SWITCH(POWER)
T-3500,Cassette Tape,S31-406,S31-406,SWITCH(POWER)
H-R9000,8-Track Tape,S31-614-A,S31-614,Push Switch
H-R99,8-Track Tape,S31-614-A,S31-614,Push Switch (F. F.)
QT-6100,Reel To Reel Tape,S31-851-0,S31-851,Power switch
QT-6600,Reel To Reel Tape,S31-851-0,S31-851,Power switch
T-6100,Reel To Reel Tape,S31-851,S31-851,SWITCH(POWER/SHUT-OFF)
T-6600,Reel To Reel Tape,S31-851,S31-851,SWITCH(POWER/SHUT-OFF)
T-6600,Reel To Reel Tape,S32-401,S32-401,SWITCH(PRESET)
PL-25/F,Turntable,S41 -609-A,S41 -609,Slide switch
QX-4000,Receiver,S41-022-A,S41-022,De-emphasis switch FW model
QX-646,Receiver,S41-022-A,S41-022,De-emphasis switch (FW model only)
QX-8000A,Receiver,S41-022-A,S41-022,De-emphasis switch (FW)
SA-600,Integrated Amplifier,S41-022-A,S41-022,Slide switch (Pre & Main)
SX-1000TA (Later),Receiver,S41-022-A,S41-022,Slide Switch
SX-1500TD,Receiver,S41-022-A,S41-022,PRE & MAIN Switch
SX-6000,Receiver,S41-022-A,S41-022,Pre & Main Switch
SX-828,Receiver,S41-022-A,S41-022,De-emphasis switch
TX-6200,Tuner,S41-022-A,S41-022,Slide switch (De-emphasis) F model only
TX-7100,Tuner,S41-022-A,S41-022,De-emphasis (slide type - FW model)
TX-8100,Tuner,S41-022-A,S41-022,De-emphasis (slide type - FW model)
QX-8000,Receiver,S41-025-0,S41-025,PRE & MAIN Switch
QX-8000A,Receiver,S41-025-0,S41-025,Slide switch (MAIN/PRE)
QX-9900,Receiver,S41-025-0,S41-025,Pre & main switch
SA-1000,Integrated Amplifier,S41-025-0,S41-025,Slide switch (PRE/MAIN)
SA-800,Integrated Amplifier,S41-025-0,S41-025,PRE & MAIN Switch
SA-900,Integrated Amplifier,S41-025-0,S41-025,SLIDE Switch
SA-900,Integrated Amplifier,S41-025-0,S41-025,SLlDE Switch
SX-2500,Receiver,S41-025-0,S41-025,PRE & MAIN Switch
T-8800,Reel To Reel Tape,S41-407,S41-407,SWITCH(LINE OUT)
T-8800,Reel To Reel Tape,S41-409,S41-409,SWITCH(RECORD/PLAY)
T-3500,Cassette Tape,S41-410,S41-410,SWITCH(REC/PLAY)
PL-A25,Turntable,S41-605-0,S41-605,Slide switch
PL-50,Turntable,S41-609-A,S41-609,Slide switch
QT-6100,Reel To Reel Tape,S41-852-A,S41-852,Slide switch (FOR-REV SELECTOR SWITCH)
QT-6100,Reel To Reel Tape,S41-852-A,S41-852,Slide switch (REC-PB SELECTOR SWITCH)
QT-74,Reel To Reel Tape,S41-852-A,S41-852,Slide switch (FWD/REW)
QT-74,Reel To Reel Tape,S41-852-A,S41-852,Slide switch (REC/PB)
QT-74,Reel To Reel Tape,S41-854-0,S41-854,Slide switch
QT-74,Reel To Reel Tape,S41-856-B,S41-856,Slide switch (FWD/REV)
T-6600,Reel To Reel Tape,S41-856,S41-856,SWITCH(FF/REW)
SX-1000TA (Later),Receiver,S42-001,S42-001,"Toggle Switches (SPEAKER, FILTER LOW, FILTER HIGH, MUTING, AFC, LOUDNESS, PHONO)"
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (AFC)
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (HIGH RLTER)
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (LOUDNESS)
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (LOW RLTER)
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (MUTING)
SX-1000TD,Receiver,S42-001-C,S42-001,Toggle Switch (PHONO)
SX-1000TW,Receiver,S42-001-C,S42-001,"Toggle Switch (LOUDNESS, LOW FILTER, HIGH FILTER, MUTING, AFC, PHONO)"
SX-1500T,Receiver,S42-001-C,S42-001,"Toggle Switch (LOUDNESS, Low Filter, High Filter, Muting, AFC, PHONO)"
SX-700T,Receiver,S42-001-C,S42-001,Toggle Switch (AFC)
SX-700T,Receiver,S42-001-C,S42-001,Toggle Switch (HIGH RLTER)
SX-700T,Receiver,S42-001-C,S42-001,Toggle Switch (LOUDNESS)
SX-700T,Receiver,S42-001-C,S42-001,Toggle Switch (PHONO)
SX-440,Receiver,S42-002-A,S42-002,Toggle Switch (LOUDNESS)
SX-440,Receiver,S42-002-A,S42-002,Toggle Switch (MODE)
SX-440,Receiver,S42-002-A,S42-002,Toggle Switch (SPEAKER ON/OFF)
SX-440,Receiver,S42-002-A,S42-002,Toggle Switch (SPEAKER)
SX-440,Receiver,S42-002-A,S42-002,Toggle Switch (TAPE MONITOR)
SA-1000,Integrated Amplifier,S42-004-A,S42-004,Lever switch (HIGH FILTER)
SA-1000,Integrated Amplifier,S42-005-B,S42-005,Lever switch (LOW FILTER)
SA-900,Integrated Amplifier,S42-006-A,S42-006,MUTING Switch
SA-900,Integrated Amplifier,S42-006-A,S42-006,TAPE MONITOR Swltch
QL-600,Integrated Amplifier,S42-011-A,S42-011,2 CH. TAPE MONITOR Switch
QL-600A,Integrated Amplifier,S42-011-A,S42-011,Lever switch (2 ch. tape mon.)
SA-600,Integrated Amplifier,S42-011-A,S42-011,Lever switch (Speaker A)
SA-600,Integrated Amplifier,S42-011-A,S42-011,Lever switch (Speaker B)
SA-800,Integrated Amplifier,S42-011-A,S42-011,TAPE MONITOR 1 Switch
SA-800,Integrated Amplifier,S42-011-A,S42-011,TAPE MONITOR 2 Switch
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (High cut filter)
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (Loudness)
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (Low cut filter)
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (Mode)
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (Tape monitor 1)
SA-600,Integrated Amplifier,S42-012-A,S42-012,Lever switch (Tape monitor 2)
SA-800,Integrated Amplifier,S42-012-A,S42-012,LOUDNESS Switch
SA-800,Integrated Amplifier,S42-012-A,S42-012,LOW FILTER
SA-800,Integrated Amplifier,S42-012-A,S42-012,MUTING Switch
TX-800,Tuner,S42-012,S42-012,SWITCH(HIGH/LOW FILTER)
SA-1000,Integrated Amplifier,S42-013-A,S42-013,Lever switch (PHONO 2 SELECTOR)
SA-1000,Integrated Amplifier,S42-014-0,S42-014,Lever switch (LOUDNESS)
SA-1000,Integrated Amplifier,S42-014-0,S42-014,Lever switch (MUTING)
SA-1000,Integrated Amplifier,S42-015-0,S42-015,Lever switch (DUPLICATE)
SA-800,Integrated Amplifier,S42-016-A,S42-016,HIGH FlLTER
SA-800,Integrated Amplifier,S42-016-A,S42-016,PHONO 2 SELECTOR
QT-6100,Reel To Reel Tape,S42-403-A,S42-403,Switch
QT-6600,Reel To Reel Tape,S42-403-A,S42-403,Switch
QT-74,Reel To Reel Tape,S42-403-A,S42-403,Switch (Contact point off)
T-6100,Reel To Reel Tape,S42-403,S42-403,SWITCH(CONTACT PT-OFF/REV CANCE
T-6600,Reel To Reel Tape,S42-403,S42-403,SWITCH(CONTACT PT-OFF/REV CANCE
T-8800,Reel To Reel Tape,S42-405,S42-405,SWITCH(MONITOR)
T-8800,Reel To Reel Tape,S42-406,S42-406,SWITCH(INPUT SELECTOR)
T-8800,Reel To Reel Tape,S42-407,S42-407,SWITCH(POWER)
T-8800,Reel To Reel Tape,S43-401,S43-401,SWITCH(FREQ SELECTOR)
SX-2500,Receiver,S48-002-A,S48-002,Spring Switch
SX-2500,Receiver,S48-003-A,S48-003,AUTO TUNING REVERSE Switch
T-8800,Reel To Reel Tape,S48-401,S48-401,SWITCH(MUTING)
PL-A25,Turntable,S48-623-0,S48-623,Switch (A)
PL-A25,Turntable,S48-624-0,S48-624,Switch (B)
PL-50,Turntable,S48-625-B,S48-625,Switch (c)
PL-A25,Turntable,S48-625-A,S48-625,Switch (C)
H-R9000,8-Track Tape,S48-645-B,S48-645,Leaf Switch
QT-6100,Reel To Reel Tape,S48-855-0,S48-855,Spring switch No. 5
QT-6600,Reel To Reel Tape,S48-855-0,S48-855,Spring switch No. 5
QT-74,Reel To Reel Tape,S48-855-0,S48-855,Spring switch
T-6100,Reel To Reel Tape,S48-856,S48-856,SWITCH(MUTING)
T-6600,Reel To Reel Tape,S48-856,S48-856,SWITCH(MUTING)
SA-1000,Integrated Amplifier,S61-006-0,S61-006,Relay
SA-800,Integrated Amplifier,S61-006-0,S61-006,ReIay
QM-800,Amplifier,S61-007-0,S61-007,Relay
QM-800A,Amplifier,S61-007-0,S61-007,Relay
T-8800,Reel To Reel Tape,S61-414,S61-414,RELAY SWITCH
T-8800,Reel To Reel Tape,S61-416,S61-416,RELAY SWITCH
T-3300,Cassette Tape,S61-417,S61-417,RELAY
T-3500,Cassette Tape,S61-417,S61-417,RELAY
QT-6100,Reel To Reel Tape,S61-853-0,S61-853,Relay (12V)
QT-6600,Reel To Reel Tape,S61-853,S61-853,SWITCH(FF/REW/RELAY CONTACT/FF)
A-70,Integrated Amplifier,SEA5V044L,SEA5V044L,Push switch (TAPE COPY)
A-77X,Integrated Amplifier,SEA5V2B2S,SEA5V2B2S,"Push switch (SP-A,SP-B)"
SX-50,Receiver,SEA5V2BB3S,SEA5V2BB3S,Push switch (LOUDNESS/MONO)
A-70,Integrated Amplifier,SEA5V4B3B2S,SEA5V4B3B2S,"Push switch (SUBSONIC, LINE STRAIGHT, RANGE)"
A-90,Integrated Amplifier,SEA5V4B4S,SEA5V4B4S,"Push switch (LINE, STRAIGHT, SUBSONIC)"
A-90,Integrated Amplifier,SEA5V4B4S,SEA5V4B4S,SWITCH A90
SX-50,Receiver,SEA6V441S,SEA6V441S,"Push switch (TAFE1, TAPE2/ADAPTOR, SIMULATED STEREO)"
A-90,Integrated Amplifier,SEA6V4B4B4L,SEA6V4B4B4L,Push switch (TAPE MONITOR)
SX-60,Receiver,SEA6V4B4S,SEA6V4B4S,"Push switch (MONO, LOUDNESS)"
SA-970,Integrated Amplifier,SEA7VB2B4S,SEA7VB2B4S,Push switch (ADAPTOR/TAPE2 LOUDNESS)
SA-970,Integrated Amplifier,SEA7VB2B4S,SEA7VB2B4S,Push switch (ADAPTOR/TAPE2/LOUDNESS)
SA-970,Integrated Amplifier,SEA7VB2B4S,SEA7VB2B4S,Variable resistor 1M (BALANCE)
A-90,Integrated Amplifier,SEA8V222L,SEA8V222L,Push switch (TAPE COPY)
F-90,Tuner,SEA8V222S,SEA8V222S,Push switch
SA-1040,Integrated Amplifier,SEA8V2B1B4S,SEA8V2B1B4S,"Push switch (LOUDNESS, ADAPTOR/TAPE2, SUBSONIC)"
SA-1050,Integrated Amplifier,SEA8V2B1B4S,SEA8V2B1B4S,"Push switch (LOUDNESS, ADAPTOR/TAPE2, SUBSONIC)"
A-40,Integrated Amplifier,SEA8V2BBB4S,SEA8V2BBB4S,SWITCH(LOUDNESS/ADAPTOR/TAPE 2)
SA-940,Integrated Amplifier,SEA8V2BBB4S,SEA8V2BBB4S,"Push switch (LOUDNESS, ADAPTOR/TAPE2)"
SA-950,Integrated Amplifier,SEA8V2BBB4S,SEA8V2BBB4S,"Push switch (LOUDNESS, ADAPTOR/TAPE2)"
A-66X,Integrated Amplifier,SEA8V440L,SEA8V440L,(TAPE)
SX-60,Receiver,SEAV1S,SEAV1S,Push switch (SIMULATED STEREO)
A-66X,Integrated Amplifier,SEAV2S,SEAV2S,"(LOUDNESS, MM-MC)"
A-66X,Integrated Amplifier,SEAV2S,SEAV2S,(SUBSONIC)
A-717,Integrated Amplifier,SEAV2S,SEAV2S,SWITCH(RANGE/SUBSONIC/SIMULATED
A-80,Integrated Amplifier,SEAV2S,SEAV2S,Push switch (RANGE)
A-88X,Integrated Amplifier,SEAV2S,SEAV2S,Push switch (SUBSONIC)
A-90,Integrated Amplifier,SEAV2S,SEAV2S,Push swltch (RANGE)
A-60,Integrated Amplifier,SEAV3S,SEAV3S,Push switch (LINE STRAIGHT)
A-60,Integrated Amplifier,SEAV3S,SEAV3S,Push switch (LOUDNESS)
A-66X,Integrated Amplifier,SEAV3S,SEAV3S,(LINE STRAIGHT)
A-77X,Integrated Amplifier,SEAV3S,SEAV3S,Push switch (LINE STRAIGHT)
SX-50,Receiver,SEAV3S,SEAV3S,Push switch (SUBSONIC)
SX-60,Receiver,SEAV3S,SEAV3S,Push switch (SUBSONIC)
A-40,Integrated Amplifier,SEAV4S,SEAV4S,SWITCH(FUNCTION-AUX#1/#2...ETC.
A-70,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (MUTlNG)
A-717,Integrated Amplifier,SEAV4S,SEAV4S,SWITCH(FUNCTION-AUX#1/#2...ETC.
A-77X,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (MUTING)
A-77X,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (SUBSONIC)
A-77X,Integrated Amplifier,SEAV4S,SEAV4S,SWITCH(FUNCTION-AUX#1/#2...ETC.
A-80,Integrated Amplifier,SEAV4S,SEAV4S,"Push switch (LINE STRAIGHT, SUBSONIC)"
A-80,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (MUTING)
A-88X,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (LINE STRAIGHT)
A-88X,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (MUTING)
A-90,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (MUTING)
SA-1040,Integrated Amplifier,SEAV4S,SEAV4S,"Push selector switch (CD/AUX1,2)"
SA-1050,Integrated Amplifier,SEAV4S,SEAV4S,"Push selector switch (CD/AUX1,2)"
SA-940,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (AUX 1/2)
SA-950,Integrated Amplifier,SEAV4S,SEAV4S,Push switch (AUX 1/2)
SX-727,Receiver,SIB01-01,SIB01-01,Diode
SX-828,Receiver,SIB01-01,SIB01-01,Diode
CT-F8282,Cassette Tape,SIB01-01 or W03B,SIB01-01 or W03B,Diode
M-22,Amplifier,SIB01-04,SIB01-04,Diode
M-22,Amplifier,SIB01-04,SIB01-04,Diode
M-22,Amplifier,SIB01-04,SIB01-04,Diode (KL-type only)
SPEC-1,Pre-Amplifier,SIB01-04,SIB01-04,Diode
SPEC-1,Pre-Amplifier,SIB01-04,SIB01-04,Diode
SPEC-2,Amplifier,SIBO1-02,SIBO1-02,Diode
