model,category,part_number,normalized_part_number,description
SD-1100,Other,AWS-016-0,AWS-016,Switch unit
SX-828,Receiver,AWS-017-0,AWS-017,Switch unit
QX-4000,Receiver,AWS-023-0,AWS-023,Switch unit
QX-646,Receiver,AWS-023-0,AWS-023,Switch circuit assembly
QX-4000,Receiver,AWS-024-0,AWS-024,SP switch unit
QX-646,Receiver,AWS-024-0,AWS-024,Speaker switch circuit assembly
QX-9900,Receiver,AWS-025-0,AWS-025,Mini-switch unit
QX-9900,Receiver,AWS-026-0,AWS-026,Speaker switch unit (A)
QX-9900,Receiver,AWS-027-0,AWS-027,Speaker switch unit (B)
QX-9900,Receiver,AWS-028-0,AWS-028,Level meter switch unit
SA-7100,Integrated Amplifier,AWS-029-0,AWS-029,Lever switch unit
SA-7100,Integrated Amplifier,AWS-030-0,AWS-030,Push switch unit
TX-7100,Tuner,AWS-031-0,AWS-031,Switch circuit assembly
TX-9100,Tuner,AWS-032-0,AWS-032,Lever switch circuit assembly
SA-8100,Integrated Amplifier,AWS-035-0,AWS-035,Switch unit - A
SA-8100,Integrated Amplifier,AWS-036-0,AWS-036,Switch unit - B
SA-8100,Integrated Amplifier,AWS-037-0,AWS-037,Push switch unit
SA-9100,Integrated Amplifier,AWS-038-0,AWS-038,Switch-A ass'y
SA-9100,Integrated Amplifier,AWS-039-0,AWS-039,Switch-B ass’y
SA-9100,Integrated Amplifier,AWS-040-0,AWS-040,Switch-C ass'y
SA-5200,Integrated Amplifier,AWS-046-0,AWS-046,Switch circuit-A assembly
SA-5200,Integrated Amplifier,AWS-047-0,AWS-047,Switch circuit-B assembly
QX-949,Receiver,AWS-048-A,AWS-048,Switch circuit assembly
QX-747,Receiver,AWS-049-A,AWS-049,Switch circuit assembly
Exclusive M3,Amplifier,AWS-062-0,AWS-062,Switch circuit-A assembly
SX-1010,Receiver,AWS-064-0,AWS-064,Switch circuit assembly (speaker)
SX-939,Receiver,AWS-064-0,AWS-064,Switch circuit assembly (speakers)
SX-838,Receiver,AWS-065-0,AWS-065,"Switch circuit assembly (mode, loudness)"
SX-939,Receiver,AWS-065-0,AWS-065,"Switch circuit assembly (mode, loudness)"
SX-838,Receiver,AWS-066-0,AWS-066,"Switch circuit assembly (filter,AF muting)"
SX-939,Receiver,AWS-066-0,AWS-066,"Switch circuit assembly (filters,AF muting)"
SX-939,Receiver,AWS-067-0,AWS-067,Switch circuit assembly (tape monitor)
SX-1010,Receiver,AWS-068-0,AWS-068,Switch circuit assembly (dirnmer)
SX-939,Receiver,AWS-068-0,AWS-068,Switch circuit assembly (dimmer)
SX-1010,Receiver,AWS-069-A,AWS-069,Switch circuit assembly (function)
SX-939,Receiver,AWS-069-0,AWS-069,Switch circuit assembly (function)
SX-1010,Receiver,AWS-070-A,AWS-070,"Switch circuit assembly (mode, loudness)"
SX-1010,Receiver,AWS-071-0,AWS-071,"Switch circuit assembly (filter, -20dB)"
SX-1010,Receiver,AWS-072-0,AWS-072,Switch circuit assembly
SX-838,Receiver,AWS-073-0,AWS-073,Switch circuit assembly (function)
SX-838,Receiver,AWS-074-0,AWS-074,Switch circuit assembly (speakers)
SX-838,Receiver,AWS-075-0,AWS-075,Switch circuit assembly (FM muting]
SX-737,Receiver,AWS-076-0,AWS-076,Speaker switch circuit assembly
SX-737,Receiver,AWS-077-0,AWS-077,Push switch circuit assembly
SA-9900,Integrated Amplifier,AWS-079-0,AWS-079,Tone switch circuit assembly
SA-9900,Integrated Amplifier,AWS-080-0,AWS-080,Switch circuit assembly
Exclusive M3,Amplifier,AWS-081-0,AWS-081,Switch circuit-B assembly
SA-9500,Integrated Amplifier,AWS-082-0,AWS-082,Switch circuit assembly
SA-8500,Integrated Amplifier,AWS-083-D,AWS-083,Switch circuit assembly (KCU/FV)
SA-8500,Integrated Amplifier,AWS-085-B,AWS-085,Switch circuit assembly (GN)
RG-1,Dynamic Range Expander,AWS-089,AWS-089,Switch assembly A
RG-1,Dynamic Range Expander,AWS-090,AWS-090,Switch assembly B
SG-9500,Equalizer,AWS-091,AWS-091,SW assembly (EQUALIZER)
SG-9500,Equalizer,AWS-092,AWS-092,SW assembly (TAPE MONITOR)
SX-850,Receiver,AWS-093,AWS-093,FM Muting Switch assembly
SX-950,Receiver,AWS-093,AWS-093,Switch assembly
SX-1050,Receiver,AWS-094,AWS-094,Function switch assembly
SX-1250,Receiver,AWS-094,AWS-094,FUNCTION SWITCH ASSEMBLY
SX-850,Receiver,AWS-094,AWS-094,Function Switch assembly
SX-950,Receiver,AWS-094,AWS-094,Switch assembly
SX-1050,Receiver,AWS-095,AWS-095,Speaker switch assembly
SX-1250,Receiver,AWS-095,AWS-095,Speakers switch assembly (KCU/S)
SX-950,Receiver,AWS-095,AWS-095,Switch assembly
SX-1250,Receiver,AWS-098,AWS-098,Speakers switch assembly (HG)
SX-850,Receiver,AWS-099,AWS-099,Speaker Switch assembly
SA-8500II,Integrated Amplifier,AWS-108,AWS-108,Switch assembly-KU
SA-9500II,Integrated Amplifier,AWS-109,AWS-109,Switch assembly
SA-9500II,Integrated Amplifier,AWS-109,AWS-109,Switch assembly (KU)
SA-8500II,Integrated Amplifier,AWS-110,AWS-110,Switch assembly-KC
SA-9500II,Integrated Amplifier,AWS-111,AWS-111,Switch assembly (KC)
SA-8500II,Integrated Amplifier,AWS-112,AWS-112,Switch assembly-HG
SA-8500II,Integrated Amplifier,AWS-113,AWS-113,Switch assembly-S
SA-9500II,Integrated Amplifier,AWS-114,AWS-114,Switch assembly (HG)
SA-9500II,Integrated Amplifier,AWS-115,AWS-115,Switch assembly (S)
SX-1980,Receiver,AWS-125,AWS-125,Slide switch assembly
SA-8800,Integrated Amplifier,AWS-134,AWS-134,Switch assembly
SA-8800,Integrated Amplifier,AWS-134,AWS-134,Switch assembly (KC)
SA-8800,Integrated Amplifier,AWS-134,AWS-134,Switch assembly (S)
SA-8800,Integrated Amplifier,AWS-134,AWS-134,Switch assembly (S/G)
SX-3800,Receiver,AWS-146,AWS-146,Switch assembly (DE-EMPHASIS KU)
SX-3900,Receiver,AWS-147,AWS-147,De-emphasis assembly (S/G)
SX-3800,Receiver,AWS-148,AWS-148,"Switch assembly (DE-EMPHASIS S/G,S)"
SX-3700,Receiver,AWS-149,AWS-149,Function switch assembly
SX-820,Receiver,AWS-149,AWS-149,Function switch assembly
A-7,Integrated Amplifier,AWS-154,AWS-154,Switch assembly
A-7,Integrated Amplifier,AWS-154,AWS-154,Switch assembly
A-7,Integrated Amplifier,AWS-154,AWS-154,Switch assembly (HE)
A-8,Integrated Amplifier,AWS-154,AWS-154,Switch assembly A
A-7,Integrated Amplifier,AWS-159,AWS-159,Switch assembly (HEZ)
A-90,Integrated Amplifier,AWS-160,AWS-160,Switch assembly
TX-950,Tuner,AWS-163,AWS-163,Switch assembly
SX-1080,Receiver,AWT-001,AWT-001,Filter assembly
SX-980,Receiver,AWT-002,AWT-002,Filter assembly
SA-7800,Integrated Amplifier,AWV-001,AWV-001,Indicator assembly
SA-8800,Integrated Amplifier,AWV-001,AWV-001,lndlcator assembly (KU)
SA-8800,Integrated Amplifier,AWV-001,AWV-001,lndlcator assembly (S)
SA-8800,Integrated Amplifier,AWV-001,AWV-001,lndlcator assembly (S/G)
SA-9800,Integrated Amplifier,AWV-002,AWV-002,Indicator assembly
SA-8800,Integrated Amplifier,AWV-003,AWV-003,lndlcator assembly (KC)
SA-5800/508,Integrated Amplifier,AWV-004,AWV-004,Indicator assembly
SA-6800/608,Integrated Amplifier,AWV-004,AWV-004,Indicator assembly
SA-708,Integrated Amplifier,AWV-004,AWV-004,lndicator assembly
SA-710,Integrated Amplifier,AWV-007,AWV-007,F.L assembly (HB Type)
SA-710,Integrated Amplifier,AWV-007,AWV-007,F.L assembly (HE Type)
SA-710,Integrated Amplifier,AWV-007,AWV-007,F.L assembly (KU Type)
SX-3900,Receiver,AWV-008,AWV-008,Indicator assembly
SX-3800,Receiver,AWV-009,AWV-009,FL Indicator assembly
SX-3500,Receiver,AWV-010,AWV-010,FL assembly
SX-3600/720,Receiver,AWV-010,AWV-010,FL assembly (SX-3600 KU)
SX-3700,Receiver,AWV-011,AWV-011,Lead out assembly
SX-820,Receiver,AWV-011,AWV-011,Lead out assembly
SX-3700,Receiver,AWV-012,AWV-012,FL assembly
SX-820,Receiver,AWV-013,AWV-013,FL asssmbly
SX-3600/720,Receiver,AWV-014,AWV-014,FL assembly (SX-3600 KU)
SX-D5000,Receiver,AWV-015,AWV-015,Counter FL assembly
SX-D7000,Receiver,AWV-015,AWV-015,COUNTER FL Ass‘y
SX-D5000,Receiver,AWV-017,AWV-017,Power FL assembly
SA-5200,Integrated Amplifier,AWW-004-0,AWW-004,Compound part for REC jack
SA-7100,Integrated Amplifier,AWW-004-0,AWW-004,Compound part for REC terminal
QX-949,Receiver,AWX -052-0,AWX -052,Lamp holder assembly
SA-5500II,Integrated Amplifier,AWX- 110,AWX- 110,Earth assembly
QA-800,Integrated Amplifier,AWX-001-0,AWX-001,Volume unit
QA-800A,Integrated Amplifier,AWX-001-0,AWX-001,Volume unit
QX-8000,Receiver,AWX-002-0,AWX-002,VR Unit
QX-8000A,Receiver,AWX-002-0,AWX-002,VR unit
QX-8000,Receiver,AWX-003-0,AWX-003,CR Unit
QX-8000A,Receiver,AWX-003-A,AWX-003,CR unit
QX-4000,Receiver,AWX-004-C,AWX-004,CR unit FW model
QX-8000,Receiver,AWX-004-B,AWX-004,CR Unit
QX-8000A,Receiver,AWX-004-C,AWX-004,"CR unit (FW,FSAW)"
QA-800,Integrated Amplifier,AWX-005-0,AWX-005,R unit
QA-800A,Integrated Amplifier,AWX-005-0,AWX-005,R unit
SX-626 (1971),Receiver,AWX-007-0,AWX-007,R unit - resistor network
SX-828,Receiver,AWX-009-0,AWX-009,MPX filter unit
SX-525,Receiver,AWX-010-A,AWX-010,Lamp unit
SX-626 (1971),Receiver,AWX-010-A,AWX-010,Lamp unit
SX-626 (1973),Receiver,AWX-010-A,AWX-010,Lamp board assembly
QX-4000,Receiver,AWX-012-A,AWX-012,CR unit KLUW model
QX-8000A,Receiver,AWX-012-A,AWX-012,CR unit (KUW)
SX-525,Receiver,AWX-012-0,AWX-012,CR unit
SX-727,Receiver,AWX-014-A,AWX-014,"CR unit (KUW,FVZW)"
SX-727,Receiver,AWX-016-0,AWX-016,Lamp box unit
SX-828,Receiver,AWX-016-0,AWX-016,Lamp box unit
SX-727,Receiver,AWX-017-0,AWX-017,CR unit (FW)
QX-8000A,Receiver,AWX-022-A,AWX-022,Lug unit
QX-4000,Receiver,AWX-028-0,AWX-028,Volume unit
QX-646,Receiver,AWX-028-0,AWX-028,Balance volume assembly
QX-4000,Receiver,AWX-029-0,AWX-029,Lamp unit
QX-646,Receiver,AWX-029-0,AWX-029,Lamp board assembly
SD-1100,Other,AWX-030-0,AWX-030,Volume unit
SD-1100,Other,AWX-032-0,AWX-032,V. H. amp. unit
SD-1100,Other,AWX-033-0,AWX-033,AF OSC unit
QX-9900,Receiver,AWX-034-0,AWX-034,Level control unit
QX-9900,Receiver,AWX-035-0,AWX-035,Balance volume unit
QX-9900,Receiver,AWX-036-0,AWX-036,Headphone unit
QX-9900,Receiver,AWX-037-0,AWX-037,CR unit
QX-9900,Receiver,AWX-038-0,AWX-038,Lamp holder unit (A)
QX-9900,Receiver,AWX-039-0,AWX-039,Lamp holder unit (B)
QX-9900,Receiver,AWX-040-0,AWX-040,Lamp holder unit (C)
SD-1100,Other,AWX-041-0,AWX-041,AF sweep unit
TX-7100,Tuner,AWX-042-0,AWX-042,Lamp board assembly
TX-8100,Tuner,AWX-042-0,AWX-042,Lamp board assembly
TX-9100,Tuner,AWX-042-0,AWX-042,Lamp board assembly (A)
SA-8100,Integrated Amplifier,AWX-044-0,AWX-044,Volume unit
TX-6200,Tuner,AWX-046-A,AWX-046,Lamp board assembly
SA-9100,Integrated Amplifier,AWX-048-0,AWX-048,Volume ass'y
QX-646,Receiver,AWX-051-A,AWX-051,Sub channel circuit assembly
QX-747,Receiver,AWX-051-B,AWX-051,Sub-channel circuit assembly
QX-949,Receiver,AWX-051-B,AWX-051,Sub-channel circuit assembly
QX-747,Receiver,AWX-052-0,AWX-052,Lamp assembly
QX-949,Receiver,AWX-052-0,AWX-052,Lamp board assembly
QX-949,Receiver,AWX-053-0,AWX-053,Fuse holder assembly
QX-747,Receiver,AWX-054-0,AWX-054,Headphone jack assembly
QX-747A,Receiver,AWX-054,AWX-054,Headphone jack assembly
QX-949,Receiver,AWX-054-0,AWX-054,Headphone jack assembly
QX-949A,Receiver,AWX-054,AWX-054,Head phone jack assembly
SA-8500II,Integrated Amplifier,AWX-062,AWX-062,5P connector assembly-HG
SA-8500II,Integrated Amplifier,AWX-062,AWX-062,5P connector assembly-S
SX-1010,Receiver,AWX-062-0,AWX-062,5P connector assembly
SX-1250,Receiver,AWX-062,AWX-062,SP CONNECTOR ASSEMBLY
SX-1280,Receiver,AWX-062,AWX-062,5P connector assembly (S/SG)
SX-1980,Receiver,AWX-062,AWX-062,5P connector assembly (HG/S/SG)
SX-535,Receiver,AWX-062-0,AWX-062,5P connector assembly
SX-636,Receiver,AWX-062-0,AWX-062,5P connector assembly
SX-737,Receiver,AWX-062-0,AWX-062,5P connector assembly
SX-838,Receiver,AWX-062-0,AWX-062,5P connector assembly
SX-850,Receiver,AWX-062,AWX-062,5P Connector Assembly
SX-880/890,Receiver,AWX-062,AWX-062,SP connector assembly (SX-880/S)
SX-880/890,Receiver,AWX-062,AWX-062,SP connector assembly (SX-880/SG)
SX-939,Receiver,AWX-062-0,AWX-062,5P connector assembly
Exclusive M3,Amplifier,AWX-063-0,AWX-063,Lamp board assembly
SX-1010,Receiver,AWX-069-0,AWX-069,Lamp board assembly
SX-838,Receiver,AWX-069-0,AWX-069,Lamp board assembly
SX-939,Receiver,AWX-069-0,AWX-069,Lamp board assembly
SX-838,Receiver,AWX-070-0,AWX-070,Switch & volume circuit assembly
SX-737,Receiver,AWX-071-0,AWX-071,Switch & volume circuit assembly
SX-535,Receiver,AWX-072-0,AWX-072,Lamp board assembly
SX-636,Receiver,AWX-072-0,AWX-072,Lamp board assembly
SX-737,Receiver,AWX-072-0,AWX-072,Lamp board assembly
SA-9500,Integrated Amplifier,AWX-073-A,AWX-073,Volume assembly
SA-9900,Integrated Amplifier,AWX-073-A,AWX-073,Volume circuit assembly
TX-9500,Tuner,AWX-081-0,AWX-081,Lamp board assembly
SA-9900,Integrated Amplifier,AWX-083-0,AWX-083,Fuse board assembly
SA-9500,Integrated Amplifier,AWX-085-0,AWX-085,Fuse assembly (GN)
SA-9500,Integrated Amplifier,AWX-086-0,AWX-086,Fuse assembly (KCU)
SA-9900,Integrated Amplifier,AWX-087-0,AWX-087,Fuse board assembly - D
SA-9500,Integrated Amplifier,AWX-088-0,AWX-088,Fuse assembly (D)
SA-9900,Integrated Amplifier,AWX-089-0,AWX-089,Fuse board assembly - GN
SPEC-1,Pre-Amplifier,AWX-091,AWX-091,Fuse board assembly
SG-9500,Equalizer,AWX-092,AWX-092,VR assembly
SX-650,Receiver,AWX-095,AWX-095,De-emphasis switch assembly (KCU)
SX-850,Receiver,AWX-095,AWX-095,De-Emphasis Switch Assembly (KC/KU)
SX-850,Receiver,AWX-096,AWX-096,Lamp board assembly
SX-950,Receiver,AWX-096,AWX-096,Lamp board assembly
SX-1250,Receiver,AWX-097,AWX-097,MICROPHONE JACK ASSEMBLY
SX-1050,Receiver,AWX-098,AWX-098,Surge current suppressor assembly
SX-1050,Receiver,AWX-099,AWX-099,De-emphasis SW Assembly (KCU model)
SX-1250,Receiver,AWX-099,AWX-099,De-emphasis switch assembly 2-position (25us/75us) (KCU)
SX-650,Receiver,AWX-100,AWX-100,De-emphasis switch assembly (S)
SX-1050,Receiver,AWX-101,AWX-101,De-emphasis SW Assembly (S model)
SX-1250,Receiver,AWX-101,AWX-101,De-emphasis switch assembly 3-position (25us/50us/75us) (S)
SX-850,Receiver,AWX-101,AWX-101,De-Emphasis Assembly (S)
TX-8500II,Tuner,AWX-104,AWX-104,Lamp board assembly
TX-9500II,Tuner,AWX-104,AWX-104,Lamp board assembly
SX-650,Receiver,AWX-106,AWX-106,Phone jack assembly
TX-7800,Tuner,AWX-113,AWX-113,Switch assembly (De-emphasis) S/SG
TX-8500II,Tuner,AWX-113,AWX-113,Switch assembly (S)
TX-6500II,Tuner,AWX-114,AWX-114,Switch assembly (S)
SX-1980,Receiver,AWX-124,AWX-124,AFC assembly
SX-1080,Receiver,AWX-125,AWX-125,Power transistor connector assembly
SX-1280,Receiver,AWX-126,AWX-126,Fuse assembly (For KU type)
SX-1280,Receiver,AWX-127,AWX-127,Resistor assembly
F-28,Tuner,AWX-132,AWX-132,Lamp assembly (KU type)
F-28,Tuner,AWX-132,AWX-132,Lamp assembly (S/G type)
SX-1280,Receiver,AWX-134,AWX-134,Fuse assembly (S/SG)
SA-606,Integrated Amplifier,AWX-135,AWX-135,"Tone and indicator assembly (S,S/G,HG)"
SA-6700,Integrated Amplifier,AWX-136,AWX-136,Tone and indicator assembly
SA-606,Integrated Amplifier,AWX-137,AWX-137,DIN connector assembly (HG)
SA-706,Integrated Amplifier,AWX-137,AWX-137,DIN connector assembly (HG)
SX-1280,Receiver,AWX-139,AWX-139,Fuse assembly (For KC type)
A-27,Integrated Amplifier,AWX-145,AWX-145,Surge killer assembly - KU
F-28,Tuner,AWX-146,AWX-146,Synthesizer assembly (KU type)
F-28,Tuner,AWX-146,AWX-146,Synthesizer assembly (S/G type)
F-28,Tuner,AWX-147,AWX-147,Switch assembly (S/G type)
TX-7800,Tuner,AWX-159,AWX-159,VR assembly
SR-303,Reverb,AWX-164,AWX-164,Lamp assembly
SX-600,Receiver,AWX-200,AWX-200,AM IF assembly - KU
SX-700,Receiver,AWX-200,AWX-200,AM IF assembly
A-9,Integrated Amplifier,AWX-205,AWX-205,Capacitors assembly
A-6,Integrated Amplifier,AWX-212,AWX-212,Composition assembly (Function switch ass’y + Tone control assembly)
SX-6,Receiver,AWX-220,AWX-220,Control assembly
SX-7,Receiver,AWX-223,AWX-223,Control assembly
SA-970,Integrated Amplifier,AWZ1002,AWZ1002,AF assembly
GR-551,Equalizer,AWZ1087,AWZ1087,AF assembly
GR-555,Equalizer,AWZ1087,AWZ1087,AF assembly
GR-551,Equalizer,AWZ1091,AWZ1091,BAND PASS assembly
GR-555,Equalizer,AWZ1091,AWZ1091,BAND PASS assembly
GR-777,Equalizer,AWZ1856,AWZ1856,FL (L) assembly
GR-777,Equalizer,AWZ1857,AWZ1857,FL (R) assembly
GR-777,Equalizer,AWZ2006,AWZ2006,Main assembly
A-858,Integrated Amplifier,AWZ2324,AWZ2324,Power amp assembly
A-858,Integrated Amplifier,AWZ2325,AWZ2325,Power supply assembly
A-858,Integrated Amplifier,AWZ2326,AWZ2326,Speaker term. assembly
A-858,Integrated Amplifier,AWZ2327,AWZ2327,Phono amp assembly
A-858,Integrated Amplifier,AWZ2328,AWZ2328,Headphone assembly
A-858,Integrated Amplifier,AWZ2340,AWZ2340,Speaker switch assembly
A-858,Integrated Amplifier,AWZ2341,AWZ2341,Tone amp assembly
A-858,Integrated Amplifier,AWZ2342,AWZ2342,Rec out assembly
A-858,Integrated Amplifier,AWZ2343,AWZ2343,Input selector assembly
C-72,Pre-Amplifier,AWZ2898,AWZ2898,Control assembly
C-72,Pre-Amplifier,AWZ2900,AWZ2900,Video assembly
QX-4000,Receiver,AXA-003-B,AXA-003,Tuning pulley ass'y
QX-646,Receiver,AXA-003-B,AXA-003,Dial pulley assembly
QX-8000,Receiver,AXA-003-A,AXA-003,Dial Pulley Ass'y
QX-8000A,Receiver,AXA-003-C,AXA-003,Dial pulley ass’y
SX-450,Receiver,AXA-006,AXA-006,Tuning drum assembly
SX-6000,Receiver,AXA-007-A,AXA-007,Dial Shaft Ass'y
SX-727,Receiver,AXA-013-0,AXA-013,Dial shaft ass'y
SX-828,Receiver,AXA-013-0,AXA-013,Dial shaft ass'y
QX-747,Receiver,AXA-015-A,AXA-015,Tuning pulley
QX-747A,Receiver,AXA-015,AXA-015,Tuning drum assembly
QX-949,Receiver,AXA-015-A,AXA-015,Tuning pulley
QX-949A,Receiver,AXA-015,AXA-015,Tuning drum assembly
QX-9900,Receiver,AXA-015-0,AXA-015,Tuning pulley
SX-1010,Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
SX-434,Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
SX-535,Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
SX-626 (1973),Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
SX-636,Receiver,AXA-015-A,AXA-015,Tuning pulley
SX-838,Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
SX-939,Receiver,AXA-015-A,AXA-015,Tuning pulley assembly
TX-6200,Tuner,AXA-015-A,AXA-015,Dial pulley assembly
TX-7100,Tuner,AXA-015-A,AXA-015,Tuning pulley assembly
TX-8100,Tuner,AXA-015-A,AXA-015,Tuning pulley assembly
TX-9100,Tuner,AXA-015-A,AXA-015,Tuning pulley assembly
QX-9900,Receiver,AXA-016-0,AXA-016,Tuning shaft ass'y
SX-434,Receiver,AXA-021-0,AXA-021,Tuning shaft assembly
