model,category,part_number,normalized_part_number,description
QT-74,Reel To Reel Tape,C22-403-A,C22-403,MP capacitor 1uF+3uF 250V
SX-9000,Receiver,C35-055-0,C35-055,Volume Control with switch (50k-HB)
CT-F1050,Cassette Tape,C43-003,C43-003,Capacitor
CT-F1050,Cassette Tape,C43-003,C43-003,Capacitor (0.01 /1.4k)
CT-F700,Cassette Tape,C43-003,C43-003,Capacitor 0.01uF
CT-F9191,Cassette Tape,C43-003,C43-003,Ceramic 0.01 1.4kV
PL-51,Turntable,C43-003-0,C43-003,Capacitor 0.01uF 1.4kV
PL-51A,Turntable,C43-003-0,C43-003,Capacitor 0.01uF 1.4kV
PL-55/55D,Turntable,C43-003-0,C43-003,Ceramic capacitor 0.01uF
PL-71,Turntable,C43-003-0,C43-003,Capacitor 0.01uF 1.4kV
QT-6100,Reel To Reel Tape,C43-003-0,C43-003,Ceramic capacitor 0.01uF DC 1.4kV
QT-6600,Reel To Reel Tape,C43-003-0,C43-003,Ceramic capacitor 0.01uF DC 1.4kV
QT-74,Reel To Reel Tape,C43-003-0,C43-003,Ceramic capacitor 0.01uF 1.4kV
RT-909,Reel To Reel Tape,C43-003,C43-003,Capacitor 0.01 (D/G)
SA-500A,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FV)
SA-500A,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FV)
SA-500A,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FV)
SA-500A,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (KU/KC)
SA-600,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FVW)
SA-600,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FVW)
SA-600,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.21 DC 1.4kV (FVW)
SA-600,Integrated Amplifier,C43-003-O,C43-003,Ceramic 0.01 DC 1.4kV
SA-7100,Integrated Amplifier,C43-003-0,C43-003,Ceramic    1.4kV FVW model only
SA-7100,Integrated Amplifier,C43-003-0,C43-003,Ceramic  0.01  1 .4kV FVW model
SA-7100,Integrated Amplifier,C43-003-0,C43-003,Ceramic  0.01  1.4kV FVW model
SA-800,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FVW)
SA-800,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FVW)
SA-800,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV (FWV)
SA-8100,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 1.4kV  FVW model only
SA-8100,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 1.4kV  FVW model only
SA-8100,Integrated Amplifier,C43-003-0,C43-003,Ceramic 0.01 1.4kV  FVW model only
SD-1100,Other,C43-003-0,C43-003,Ceramic capacitor 0.01 uF DC1.4kV
SX-424,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4 kV
SX-424,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4 kV (FVZW)
SX-424,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4 kV (FVZW)
SX-525,Receiver,C43-003-0,C43-003,Ceramic 0.01  DC 1.4kV
SX-6000,Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-6000,Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-6000,Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-626 (1971),Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-626 (1971),Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-626 (1971),Receiver,C43-003-0,C43-003,Ceramic 0.01 DC 1.4kV
SX-727,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC .4kV
SX-727,Receiver,C43-003-0,C43-003,"Ceramic 0.01 DC 1 4kV (FVZW,FW)"
SX-727,Receiver,C43-003-0,C43-003,"Ceramic 0.01 DC l.4kV (FVZW,FW)"
SX-828,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4kV
SX-828,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4kV
SX-828,Receiver,C43-003-0,C43-003,Ceramic  0.01  DC 1.4kV
SX-1500T,Receiver,C45-004-B,C45-004,Cylinder trimmer
SX-440,Receiver,C51-021-0,C51-021,Electrolytic 1000 16V
SX-440,Receiver,C51-021-0,C51-021,Electrolytic 1000 16V
SX-9000,Receiver,C52-045-A,C52-045,Electrolytic 2200 50V
SX-9000,Receiver,C52-045-A,C52-045,Electrolytic 2200 50V
SX-440,Receiver,C52-046-A,C52-046,Electrolytic 1000 35V
SA-500A,Integrated Amplifier,C52-066-B,C52-066,Electrolytic 3300 50V (FV)
SA-500A,Integrated Amplifier,C52-066-B,C52-066,Electrolytic 3300 50V (KU/KC)
SX-1500TD,Receiver,C52-071-0,C52-071,Electrolytic 2200uf  80V
SX-990,Receiver,C52-071-0,C52-071,Electrolytic  2200 80V
SX-424,Receiver,C52-074-B,C52-074,Electrolytic  2200  50V
SX-525,Receiver,C52-075-B,C52-075,Electrolytic 2200  35V
SX-525,Receiver,C52-075-B,C52-075,Electrolytic 2200  35V
SX-9000,Receiver,C52-075-0,C52-075,Electrolytic 2200 35V
SX-9000,Receiver,C52-076-A,C52-076,Electrolytic 2200 100V
QX-8000,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000A,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000A,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000A,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
QX-8000A,Receiver,C52-077-0,C52-077,Electrolytic 2200 35V
SA-600,Integrated Amplifier,C52-077-A,C52-077,Electrolytic 2200 35V (FVW)
SA-600,Integrated Amplifier,C52-077-A,C52-077,Electrolytic 2200 35V (FVW)
SA-600,Integrated Amplifier,C52-077-A,C52-077,Electrolytic 2200 35V (KCW)
SA-600,Integrated Amplifier,C52-077-A,C52-077,Electrolytic 2200 35V (KCW)
SA-800,Integrated Amplifier,C52-083-B,C52-083,Electrolytic 4700 50V (FVW)
SX-6000,Receiver,C52-084-B,C52-084,Electrolytic 1000 50V
SX-6000,Receiver,C52-084-B,C52-084,Electrolytic 1000 50V
SA-600,Integrated Amplifier,C52-085-B,C52-085,Electrolytic 3300 80V (FVW)
SA-600,Integrated Amplifier,C52-085-O,C52-085,Electrolytic 3300 80V
QM-800,Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
QM-800,Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
QM-800,Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
QM-800,Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
QM-800A,Amplifier,C52-088-C,C52-088,Electrolytic 4700 50V
QM-800A,Amplifier,C52-088-C,C52-088,Electrolytic 4700 50V
QM-800A,Amplifier,C52-088-C,C52-088,Electrolytic 4700 50V
QM-800A,Amplifier,C52-088-C,C52-088,Electrolytic 4700 50V
QX-4000,Receiver,C52-088-C,C52-088,Electrolytic capacitor 4700uF 50V
QX-646,Receiver,C52-088-C,C52-088,"Electrolytic capacitor 4,700 uF 50V"
SA-1000,Integrated Amplifier,C52-088-B,C52-088,Electroiytic 4700 50V
SA-1000,Integrated Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
SA-1000,Integrated Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
SA-1000,Integrated Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V
SA-800,Integrated Amplifier,C52-088-B,C52-088,Electrolytic 4700 50V (FVW)
SX-1000TW,Receiver,C64-030-0,C64-030,AM variable capacitor
SX-2500,Receiver,C64-030-O,C64-030,AM Tuning Capacitor
SX-6000,Receiver,C64-030-0,C64-030,AM Tuning Capacitor
SX-9000,Receiver,C64-030-0,C64-030,AM Variable Capacitor
SX-1000TA (Later),Receiver,C64-033,C64-033,Variable Capacitor
SX-1500T,Receiver,C64-036-0,C64-036,4 gang air variable capacitor
SX-1500TD,Receiver,C64-036-B,C64-036,Variable Capacitor for FM tuner unit 4-gang
SX-828,Receiver,C64-045-0,C64-045,AM tuning capacitor
SX-1500TD,Receiver,C81-013-0,C81-013,30kΩ MIC LEVEL
SX-2500,Receiver,C81-013-0,C81-013,"30kΩ ,FM MUTlNG"
TX-1000,Tuner,C81-017,C81-017,CONTROL(AM OUTPUT LEVEL)
T-6100,Reel To Reel Tape,C81-433,C81-433,CONTROL(REC LEVEL)
T-3300,Cassette Tape,C81-435,C81-435,CONTROL(REC/PLAYBACK LEVEL)
T-3500,Cassette Tape,C81-435,C81-435,CONTROL(REC/PLAYBACK LEVEL)
T-8800,Reel To Reel Tape,C81-436,C81-436,CONTROL(RECORD LEVEL)
SX-440,Receiver,C82-033-0,C82-033,"100K dual, Bass"
SX-440,Receiver,C82-033-0,C82-033,"100K dual, Treble"
SA-600,Integrated Amplifier,C82-038-O,C82-038,Dual type Volume control 250k
SX-1000TD,Receiver,C82-038-0,C82-038,250K dual Volume
SX-1000TW,Receiver,C82-038-0,C82-038,250K dual Volume
SX-1500T,Receiver,C82-038-0,C82-038,250K dual Volume
SX-770,Receiver,C82-038-0,C82-038,"250kΩ dual,Volume"
QL-600,Integrated Amplifier,C82-040-A,C82-040,"100k-B (BASS), dual"
QL-600,Integrated Amplifier,C82-040-A,C82-040,"100k-B (TREBLE), dual"
QL-600A,Integrated Amplifier,C82-040,C82-040,"100k-B, dual variable (BASS,TREBLE)"
SA-500,Integrated Amplifier,C82-040-O,C82-040,100K dual Bass control
SA-500,Integrated Amplifier,C82-040-O,C82-040,100K dual Treble control
SX-6000,Receiver,C82-040-A,C82-040,"100k dual, Bass Control"
SX-6000,Receiver,C82-040-A,C82-040,"100k dual, Treble Control"
SX-770,Receiver,C82-040-0,C82-040,"100kΩ dual, BASS Control"
SX-770,Receiver,C82-040-0,C82-040,"100kΩ dual, TREBLE Control"
QX-8000,Receiver,C82-045-0,C82-045,"100k B, dual (BASS-REAR)"
QX-8000,Receiver,C82-045-0,C82-045,"100k B, dual (TREBLE-FRONT)"
QX-8000,Receiver,C82-045-0,C82-045,"100k B, dual (TREBLE-REAR)"
QX-8000A,Receiver,C82-045-0,C82-045,"100k B, dual (BASS-FRONT)"
QX-8000A,Receiver,C82-045-0,C82-045,"100k B, dual (BASS-REAR)"
QX-8000A,Receiver,C82-045-0,C82-045,"100k B, dual (TREBLE-FRONT)"
QX-8000A,Receiver,C82-045-0,C82-045,"100k B, dual (TREBLE-REAR)"
SX-9000,Receiver,C82-045,C82-045,BASS CONTROL (I00K-A)
SX-9000,Receiver,C82-045,C82-045,TREBLE CONTROL (100K-A)
QX-8000,Receiver,C82-045 0,C82-045 0,"100k B, dual (BASS-FRONT)"
SX-424,Receiver,C82-046-A,C82-046,100k dual Bass
SX-424,Receiver,C82-046-A,C82-046,100k dual Treble
SX-525,Receiver,C82-046-A,C82-046,"Dual, bass"
SX-525,Receiver,C82-046-A,C82-046,"Dual, treble"
QX-9900,Receiver,C82-049-0,C82-049,500k B dual balance (FRONT)
QX-9900,Receiver,C82-049-0,C82-049,"500k-B dual, balance (REAR)"
SX-727,Receiver,C82-049-0,C82-049,Dual  100k-B (Balance)
SX-828,Receiver,C82-049-0,C82-049,"500k,dual, Balance"
QA-800,Integrated Amplifier,C82-050-0,C82-050,"Bass control, 100k - B"
QA-800,Integrated Amplifier,C82-050-0,C82-050,"Treble control, 100k- B"
QA-800A,Integrated Amplifier,C82-050-0,C82-050,100k-B Bass control
QA-800A,Integrated Amplifier,C82-050-0,C82-050,100k-B Treble control
SX-626 (1971),Receiver,C82-050-0,C82-050,100k-B dual (Bass)
SX-626 (1971),Receiver,C82-050-0,C82-050,100k-B dual (Treble)
SX-626 (1973),Receiver,C82-050-0,C82-050,Variable resistor 100k-B (Bass)
SX-626 (1973),Receiver,C82-050-0,C82-050,Variable resistor 100k-B (Treble)
TX-1000,Tuner,C82-051,C82-051,CONTROL(FM OUTPUT LEVEL)
QX-9900,Receiver,C82-056-B,C82-056,Mic mixing control
QX-9900,Receiver,C82-056-B,C82-056,Mic mixing control
SX-9000,Receiver,C85-010-0,C85-010,Volume Control (250k-A2)
SA-1000,Integrated Amplifier,C85-048-B,C85-048,Dual-potentiometer 500k (HB BALANCE)
SA-700,Integrated Amplifier,C85-048-0,C85-048,"500k, Dual, Balance"
SA-800,Integrated Amplifier,C85-048-B,C85-048,"500k dual, BALANCE"
SA-900,Integrated Amplifier,C85-048-B,C85-048,500K Dual BALANCE Control
SX-6000,Receiver,C85-048-B,C85-048,"500k HB, dual, BALANCE"
SX-990,Receiver,C85-048-O,C85-048,500KΩ dual BALANCE
SA-600,Integrated Amplifier,C85-052-O,C85-052,Dual type Balance Volume control 50k
SX-1000TA (Later),Receiver,C85-052,C85-052,50K dual. Balance
SX-1000TD,Receiver,C85-052-0,C85-052,50K dual Balance
SX-1000TW,Receiver,C85-052-0,C85-052,50K dual Balance
SX-1500T,Receiver,C85-052-0,C85-052,50K dual Balance
SX-700T,Receiver,C85-052-0,C85-052,50K dual Balance
SX-770,Receiver,C85-052-0,C85-052,"50kΩ dual, Balance"
SA-1000,Integrated Amplifier,C85-054-0,C85-054,Dual-potentiometer 500k (B1 VOLUME)
SA-700,Integrated Amplifier,C85-054-0,C85-054,"500K, Dual, Volume"
SA-800,Integrated Amplifier,C85-054-0,C85-054,"500k dual, VOLUME"
SA-900,Integrated Amplifier,C85-054-0,C85-054,500K Dual VOLUME Control
SX-1000TA (Later),Receiver,C85-054,C85-054,500K dual. Volume
SX-6000,Receiver,C85-054-0,C85-054,"500k B, dual, VOLUME"
SX-700T,Receiver,C85-054-0,C85-054,500K dual Volume
SX-990,Receiver,C85-054-0,C85-054,500KΩ dual VOLUME
QX-9900,Receiver,C85-056-B,C85-056,"50k-A2, Mic mixing control"
QX-9900,Receiver,C85-056-B,C85-056,"50k-A2, Mic mixing control"
SX-9000,Receiver,C85-056-0,C85-056,Volume Control with switch (50k-A2)
SX-9000,Receiver,C85-056-0,C85-056,Volume Control with switch (50k-A2)
TX-1000,Tuner,C85-058,C85-058,CONTROL(MUTING LEVEL)
SX-1000TA (Later),Receiver,C87-018,C87-018,100K dual. Bass
SX-1000TA (Later),Receiver,C87-018,C87-018,100K dual. Treble
SX-1000TD,Receiver,C87-018-0,C87-018,100K dual Bass
SX-1000TD,Receiver,C87-018-0,C87-018,100K dual Treble
SX-1000TW,Receiver,C87-018-0,C87-018,100K dual  Bass
SX-1000TW,Receiver,C87-018-0,C87-018,100K dual Treble
SX-1500T,Receiver,C87-018-0,C87-018,100K dual Bass
SX-1500T,Receiver,C87-018-0,C87-018,100K dual Treble
SX-700T,Receiver,C87-018-0,C87-018,100K dual Bass
SX-700T,Receiver,C87-018-0,C87-018,100K dual Treble
SA-500,Integrated Amplifier,C87-021-O,C87-021,"250K Dual, Volume Control"
SX-440,Receiver,C87-021-0,C87-021,"250k dual, Volume"
SX-990,Receiver,C87-024-0,C87-024,"100KΩ, dual (Bass Control)"
SX-990,Receiver,C87-024-0,C87-024,"100KΩ, dual (Treble Control)"
SX-424,Receiver,C87-025-0,C87-025,250k dual Volume
T-8800,Reel To Reel Tape,C87-401,C87-401,CONTROL(PLAYBACK LEVEL)
SX-1500TD,Receiver,C88-009-0,C88-009,500kΩ dual. VOLUME. BALANCE
SX-2500,Receiver,C88-009-0,C88-009,"500kΩ 4-gang, VOLUME and BALANCE"
SX-9000,Receiver,C88-010-0,C88-010,Volume Control (250k-A2)
SX-1000TA (Later),Receiver,C92-004,C92-004,10K MPX Separatian Control
SX-1000TA (Later),Receiver,C92-022-0,C92-022,"1K,L and R Level adjust"
SX-1000TD,Receiver,C92-022-0,C92-022,1kΩ Left and Right Level Adjust
SX-1500T,Receiver,C92-022-0,C92-022,1kΩ Left and Right Level Adjust
TX-900,Tuner,C92-022,C92-022,"CONTROL(LEVEL ADJUSTMENT ""L""/""R"
SX-1000TA (Later),Receiver,C92-026,C92-026,300Ω Current control
SX-1000TA (Later),Receiver,C92-026,C92-026,300Ω Current control
SX-1000TA (Later),Receiver,C92-026-0,C92-026,300Ω Auto Level adjust
SX-1000TD,Receiver,C92-026-0,C92-026,300Ω Auto Level Adjust
SX-1500T,Receiver,C92-026-0,C92-026,300Ω Auto Level Adjust
SX-1000TD,Receiver,C92-028-0,C92-028,10k MPX Separation Control
SX-1000TW,Receiver,C92-028-0,C92-028,10K MPX Separation Control
SX-1500T,Receiver,C92-028-0,C92-028,10K MPX Separation Control
SX-700T,Receiver,C92-028-0,C92-028,10K MPX Separation Control
SX-700T,Receiver,C92-032-0,C92-032,100 ohm Current Control
SX-700T,Receiver,C92-032-0,C92-032,100 ohm Current Control
SX-1000TD,Receiver,C92-037-0,C92-037,300Ω Current Control
SX-1000TD,Receiver,C92-037-0,C92-037,300Ω Current Control
SX-1000TW,Receiver,C92-037-0,C92-037,300Ω Current Control
SX-1000TW,Receiver,C92-037-0,C92-037,300Ω Current Control
SX-1500T,Receiver,C92-037-0,C92-037,300Ω Current Control
SX-1500T,Receiver,C92-037-0,C92-037,300Ω Current Control
TX-7800,Tuner,C92-051,C92-051,VCO adjust 4.7k
SX-1000TW,Receiver,CA-20-1,CA-20,Wooden case
H-R9000,8-Track Tape,CAA-035-0,CAA-035,"Knob, internal"
H-R9000,8-Track Tape,CAA-036-0,CAA-036,"Knob, External"
H-R100,8-Track Tape,CAA-037-C,CAA-037,"KNOB, REC LEVEL"
H-R9000,8-Track Tape,CAA-037-0,CAA-037,Knob (REC LEVEL)
H-R99,8-Track Tape,CAA-037-0,CAA-037,Knob (REC Level)
H-R100,8-Track Tape,CAB-003-B,CAB-003,"KNOB, FUNCTION"
H-R9000,8-Track Tape,CAB-003-0,CAB-003,Knob (SELECTOR)
H-R99,8-Track Tape,CAB-003-0,CAB-003,Knob (Function)
H-R9000,8-Track Tape,CAB-004-0,CAB-004,Knob (Tuning)
H-R9000,8-Track Tape,CAB-005-0,CAB-005,Knob (FUNCTlON)
H-R100,8-Track Tape,CAC-036-B,CAC-036,"BUTTON, FFWD,PROGRAM,PAUSE"
H-R9000,8-Track Tape,CAC-036-0,CAC-036,"Push Button (ALC, F. FWD,PROGRAM, PAUSE)"
H-R99,8-Track Tape,CAC-036-0,CAC-036,"Push Button (ALC, F. FWD, Program, Pause)"
H-R100,8-Track Tape,CAC-037-A,CAC-037,"BUTTON, REC"
H-R9000,8-Track Tape,CAC-037-0,CAC-037,Push Button (REC)
H-R99,8-Track Tape,CAC-037-0,CAC-037,Push Button (REC)
H-R9000,8-Track Tape,CAC-061-0,CAC-061,Push Button (POWER)
H-22,8-Track Tape,CAC-075-0,CAC-075,Program Selector Button
H-R100,8-Track Tape,CAC-087-A,CAC-087,"BUTTON, DOLBY"
H-R9000,8-Track Tape,CAG-017-A,CAG-017,Dial Scaie
H-22,8-Track Tape,CAT-013-0,CAT-013,Cartridge Door
H-R9000,8-Track Tape,CAW-005-0,CAW-005,Level Meter
H-R9000,8-Track Tape,CAW-005-0,CAW-005,Level Meter
H-R99,8-Track Tape,CAW-005-0,CAW-005,Level Meter
H-R99,8-Track Tape,CAW-005-0,CAW-005,Level Meter
H-R9000,8-Track Tape,CAW-006-0,CAW-006,Tuning Meter
H-R100,8-Track Tape,CAW-007-A,CAW-007,COUNTER
H-R9000,8-Track Tape,CAW-007-0,CAW-007,Counter
H-R99,8-Track Tape,CAW-007-0,CAW-007,Counter
H-R100,8-Track Tape,CAW-013-0,CAW-013,Level Meter (Lch.)
H-R100,8-Track Tape,CAW-013-0,CAW-013,Level Meter (Rch.)
H-R9000,8-Track Tape,CBE-003-0,CBE-003,Dish Washer
H-R99,8-Track Tape,CBE-003-0,CBE-003,Dish Washer
H-R9000,8-Track Tape,CBE-012-0,CBE-012,"Flat Washer, M7"
H-R9000,8-Track Tape,CBE-012-0,CBE-012,"Flat Washer, M7"
H-R99,8-Track Tape,CBE-012-0,CBE-012,"Flat Washer, M7"
H-R99,8-Track Tape,CBE-012-0,CBE-012,"Flat Washer, M7"
H-R9000,8-Track Tape,CBE-013-0,CBE-013,"Flat Washer, M8"
H-R9000,8-Track Tape,CBE-013-0,CBE-013,"Flat Washer, M8"
H-R9000,8-Track Tape,CBE-014-0,CBE-014,"Flat Washer, M9"
H-R9000,8-Track Tape,CBE-014-0,CBE-014,"Flat Washer, M9"
H-R99,8-Track Tape,CBE-014-0,CBE-014,"Flat Washer, M9"
H-R99,8-Track Tape,CBE-014-0,CBE-014,"Flat Washer, M9"
H-R9000,8-Track Tape,CBE-019-0,CBE-019,Spacer
H-R99,8-Track Tape,CBE-019-0,CBE-019,Spacer
H-R9000,8-Track Tape,CBF-021-0,CBF-021,Teflon Washer
H-R9000,8-Track Tape,CBF-034-0,CBF-034,Teflon Washer
H-R99,8-Track Tape,CBF-034-0,CBF-034,Teﬂon Washer
H-R9000,8-Track Tape,CBH-001-0,CBH-001,Spring (Solenoid)
H-R99,8-Track Tape,CBH-001-0,CBH-001,Spring (Solenoid)
H-R9000,8-Track Tape,CBH-002-0,CBH-002,Spring (Cam)
H-R99,8-Track Tape,CBH-002-0,CBH-002,Spring (Cam)
H-R99,8-Track Tape,CBH-048-0,CBH-048,Spring
H-R9000,8-Track Tape,CBH-074-A,CBH-074,Spring (Dial Pulley B)
H-R9000,8-Track Tape,CBH-102-0,CBH-102,Spring (Recording Lock Lever)
H-R99,8-Track Tape,CBH-102-0,CBH-102,Spring (Recording Lock Lever)
H-R9000,8-Track Tape,CBH-103-0,CBH-103,Spring (Program Lever Return)
H-R99,8-Track Tape,CBH-103-0,CBH-103,Spring (Program Lever Return)
H-22,8-Track Tape,CBH-122-0,CBH-122,Spring - Head Azimuth Adjusting
H-22,8-Track Tape,CBH-122-0,CBH-122,Spring - Head Base
H-22,8-Track Tape,CBH-123-0,CBH-123,Spring - Cam Height
H-22,8-Track Tape,CBH-124-0,CBH-124,Spring - Pressure
H-R99,8-Track Tape,CBH-131-0,CBH-131,Spring (Recording Lever)
H-22,8-Track Tape,CBH-177-0,CBH-177,Spring (Cartridge Door Shaft)
H-R9000,8-Track Tape,CBL-045-0,CBL-045,"Leaf Spring, Button Lock"
H-22,8-Track Tape,CBL-046-0,CBL-046,Spring - Tension
H-R9000,8-Track Tape,CBN-003-0,CBN-003,"Hex. Nut, M7"
H-R9000,8-Track Tape,CBN-003-0,CBN-003,"Hex. Nut, M7"
H-R99,8-Track Tape,CBN-003-0,CBN-003,"Hex. Nut, M7"
H-R99,8-Track Tape,CBN-003-0,CBN-003,"Hex. Nut, M7"
H-R9000,8-Track Tape,CBN-004-0,CBN-004,"Hex. Nut, M8"
H-R9000,8-Track Tape,CBN-004-0,CBN-004,"Hex. Nut, M8"
H-R9000,8-Track Tape,CBN-005-0,CBN-005,"Hex Nut, M9"
H-R9000,8-Track Tape,CBN-005-0,CBN-005,"Hex. Nut, M9"
H-R99,8-Track Tape,CBN-005-0,CBN-005,"Hex. Nut, M9"
SX-6000,Receiver,CCDSL 030D 50,CCDSL 030D 50,Ceramic 3P 50V
SA-8100,Integrated Amplifier,CCDSL 101Z 50,CCDSL 101Z 50,Ceramic 100p 50V
SA-8100,Integrated Amplifier,CCDSL 101Z 50,CCDSL 101Z 50,Ceramic 100p 50V
SX-6000,Receiver,CCDSL 150K 50,CCDSL 150K 50,Ceramic 15p 50V
SA-8100,Integrated Amplifier,CCDSL 680K 50,CCDSL 680K 50,Ceramic 68p 50V
SA-8100,Integrated Amplifier,CCDSL 680k 50,CCDSL 680k 50,Ceramic 68p 50V
SX-1250,Receiver,CCDSL560K50,CCDSL560K50,Ceramic 56p 50V (HG)
H-R100,8-Track Tape,CCG-003-0,CCG-003,Capacitor 0.01uF
H-R99,8-Track Tape,CCG-003-0,CCG-003,Capacitor 0.01 uF  +80/-20% 250V
H-R9000,8-Track Tape,CCS-038-0,CCS-038,Gain Control
H-R9000,8-Track Tape,CCS-039-0,CCS-039,Tone Control with Switch Treble and Bass
